Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus|s__haloprofundus_sp._mhr1	0.000745897206758402	0.000435092257234157	0	0	0.000454650729286514	0	0.000638919969683247	0	0.000635371782503767	0.000494261133973435	0.000419831279497184	0.00089025644001617
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus|s__haloprofundus_sp._sedh52	0.00060245543622794	0.000788604716236909	0.000451168526483593	0	0.000427906568740248	0.000949753457102584	0.000758717463998856	0	0.000529476485419806	0.000691965587562808	0.000581304848534563	0.000395669528896075
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloprofundus|s__haloprofundus_sp._sqt7-1	0.000659832144440125	0.000870184514468313	0.000639155412518423	0	0.000401162408193983	0	0	0.000597329585382994	0.000635371782503767	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloquadratum	0	0	0	0.00041071564587649	0	0	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloquadratum|s__haloquadratum_walsbyi	0	0	0	0.00041071564587649	0	0	0	0	0	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae	0.0182744815655809	0.0157992875908153	0.00876018888922309	0.00358442745492209	0.0093069678701004	0.0126415460152275	0.00750730964377816	0.00530569219957836	0.0173315302894083	0.0160470114830042	0.00775073131379417	0.0117381960239169
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halalkaliarchaeum	0.000487702019803571	0.000380705725079887	0.000413571149276627	0.000373377859887718	0.000427906568740248	0.000622252264998245	0.000479189977262436	0	0.000600073350142447	0.000659014845297913	0.000322947138074757	0.000329724607413396
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halalkaliarchaeum|s__halalkaliarchaeum_desulfuricum	0.000487702019803571	0.000380705725079887	0.000413571149276627	0.000373377859887718	0.000427906568740248	0.000622252264998245	0.000479189977262436	0	0.000600073350142447	0.000659014845297913	0.000322947138074757	0.000329724607413396
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum	0.00648356802797688	0.00576497240835257	0.0042109062471802	0.00201624044339368	0.00304883430227427	0.00370076347077903	0.00287513986357461	0.00231904427266339	0.00582424133961787	0.00550277395823757	0.00248669296317563	0.00438533727859817
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_halophilum	0.00109015745603151	0.000978957578776852	0.00101512918458808	0	0.000481394889832779	0.000622252264998245	0.00067885246778845	0.000527055516514406	0.000635371782503767	0.00112032523700645	0.000613599562342038	0.000692421675568132
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_magnesiiphilum	0.000803273914970587	0.000598251853696965	0.00127831082503685	0	0.000561627371471576	0.000851503099471282	0.000878514958314465	0	0.000776565511949049	0.000922620783417078	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_roseum	0.00123359922656197	0.00135966330385674	0	0	0.000641859853110373	0	0	0	0.0017296231857047	0.000988522267946869	0.00090425198660932	0.0015826781155843
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_rubrum	0.00100409239371323	0.000924571046622583	0.000488765903690559	0.000560066789831577	0.000347674087101452	0.000524001907366943	0	0	0.000705968647226408	0.00052721187623833	0	0.000494586911120094
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_salinum	0.00109015745603151	0.000897377780545448	0.00037597377206966	0.000560066789831577	0.000427906568740248	0.000851503099471282	0.000479189977262436	0.000773014757554462	0.00102365453847829	0.000889670041152182	0.000484420707112136	0.00089025644001617
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halobaculum|s__halobaculum_sp._cba1158	0.00117622251834979	0.000924571046622583	0.000977531807381117	0.000821431291752979	0.000534883210925311	0.00075325274183998	0.000758717463998856	0.000983836964160225	0.00088246080903301	0.000955571525681973	0.00045212599330466	0.000659449214826792
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halolamina	0.0011188458101376	0.00106053737700826	0.000789544921346287	0	0.000481394889832779	0.000720502622629546	0.00103824495073528	0.000773014757554462	0.00127074356500753	0.000823768556622391	0.000419831279497184	0.000593504293344113
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halolamina|s__halolamina_sp._cba1230	0.0011188458101376	0.00106053737700826	0.000789544921346287	0	0.000481394889832779	0.000720502622629546	0.00103824495073528	0.000773014757554462	0.00127074356500753	0.000823768556622391	0.000419831279497184	0.000593504293344113
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halopenitus	0.00109015745603151	0.000734218184082639	0.000601558035311457	0.000373377859887718	0.000481394889832779	0.000622252264998245	0	0.000527055516514406	0.00084716237667169	0.00105442375247666	0.000419831279497184	0.000527559371861434
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halopenitus|s__halopenitus_persicus	0.00109015745603151	0.000734218184082639	0.000601558035311457	0.000373377859887718	0.000481394889832779	0.000622252264998245	0	0.000527055516514406	0.00084716237667169	0.00105442375247666	0.000419831279497184	0.000527559371861434
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum	0.00765979054632667	0.00701586264790078	0.00203025836917617	0	0.00414534488467116	0.00612427229235114	0.00207648990147055	0.00165144061841181	0.00734207393115464	0.00688670513336319	0.00326176609455505	0.00517667633639032
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_ezzemoulense	0.000545078728015756	0.000707024918005505	0.000526363280897525	0	0.000534883210925311	0.000622252264998245	0	0	0	0.000494261133973435	0	0.000461614450378755
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_lacusprofundi	0.00083196226907668	0.00108773064308539	0	0	0.000615115692564107	0.00101525369552345	0	0.000737877723120169	0.00102365453847829	0.000889670041152182	0.000807367845186893	0.000593504293344113
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_salinarum	0.00106146910192542	0.00100615084485399	0.000714350166932355	0	0.000615115692564107	0.000720502622629546	0.00103824495073528	0	0.00102365453847829	0.000955571525681973	0	0.000692421675568132
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sodomense	0.000918027331394957	0.000571058587619831	0.000789544921346287	0	0.000588371532017842	0.000786002861050414	0	0	0.000600073350142447	0.000494261133973435	0	0.000758366597050811
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._2020yc2	0.000803273914970587	0.000598251853696965	0	0	0.000454650729286514	0.000720502622629546	0.000479189977262436	0	0.00120014670028489	0.000889670041152182	0	0.000560531832602774
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._bol3-1	0.000459013665697478	0.000571058587619831	0	0	0.000347674087101452	0.000589502145787811	0.000519122475367638	0	0.000564774917781126	0.000724916329827704	0.000484420707112136	0.000494586911120094
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._cba1229	0.000803273914970587	0.00100615084485399	0	0	0.000615115692564107	0.00091700333789215	0	0.000878425860857344	0.00109425140320093	0.000790817814357495	0.000742778417571941	0.00112106366520555
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_sp._pv6	0.000918027331394957	0.000788604716236909	0	0	0.000294185766008921	0.000687752503419112	0	0	0.000635371782503767	0.000724916329827704	0.000387536565689709	0.000395669528896075
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__halorubrum|s__halorubrum_trapanicum	0.00120491087245588	0.000571058587619831	0	0	0	0	0	0	0.000988356106116971	0.000823768556622391	0.000775073131379417	0
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__salinigranum	0.00137704099709244	0.000788604716236909	0.000601558035311457	0.000784093505764207	0.000668604013656638	0.00075325274183998	0.000998312452630074	0	0.0013766388620915	0.00102147301021176	0.000742778417571941	0.000626476754085453
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__halorubraceae|g__salinigranum|s__salinigranum_rubrum	0.00137704099709244	0.000788604716236909	0.000601558035311457	0.000784093505764207	0.000668604013656638	0.00075325274183998	0.000998312452630074	0	0.0013766388620915	0.00102147301021176	0.000742778417571941	0.000626476754085453
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales	0.0185900534607479	0.018763353593223	0.00981291545101814	0.00761690834170944	0.0114465007138016	0.0143445522141701	0.00830595960588222	0.0073085031623331	0.0176139177482989	0.0159811099984744	0.00862268858659601	0.0160575883810324
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae	0.0185900534607479	0.018763353593223	0.00981291545101814	0.00761690834170944	0.0114465007138016	0.0143445522141701	0.00830595960588222	0.0073085031623331	0.0176139177482989	0.0159811099984744	0.00862268858659601	0.0160575883810324
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halobiforma	0.00123359922656197	0.00111492390916253	0.000714350166932355	0.000560066789831577	0.000508139050379045	0.000491251788156509	0.000519122475367638	0.000773014757554462	0.00088246080903301	0.00108737449474156	0	0.00089025644001617
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halobiforma|s__halobiforma_lacisalsi	0.00123359922656197	0.00111492390916253	0.000714350166932355	0.000560066789831577	0.000508139050379045	0.000491251788156509	0.000519122475367638	0.000773014757554462	0.00088246080903301	0.00108737449474156	0	0.00089025644001617
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halopiger	0.00100409239371323	0.000924571046622583	0.000714350166932355	0.000485391217854033	0.000534883210925311	0.000589502145787811	0.000638919969683247	0.000421644413211525	0.00084716237667169	0.00102147301021176	0.000484420707112136	0.000791339057792151
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halopiger|s__halopiger_xanaduensis	0.00100409239371323	0.000924571046622583	0.000714350166932355	0.000485391217854033	0.000534883210925311	0.000589502145787811	0.000638919969683247	0.000421644413211525	0.00084716237667169	0.00102147301021176	0.000484420707112136	0.000791339057792151
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halostagnicola	0.000545078728015756	0.000489478789388426	0.000526363280897525	0	0.000320929926555186	0.000687752503419112	0.000519122475367638	0.000351370344342938	0.000423581188335845	0.000461310391708539	0	0.000428641989637415
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halostagnicola|s__halostagnicola_larsenii	0.000545078728015756	0.000489478789388426	0.000526363280897525	0	0.000320929926555186	0.000687752503419112	0.000519122475367638	0.000351370344342938	0.000423581188335845	0.000461310391708539	0	0.000428641989637415
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__haloterrigena	0.00456144830286869	0.00380705725079887	0.00274460853610852	0.00235228051729262	0.00211278868315498	0.00314401144420166	0.0026754773730486	0.00130007027406887	0.00349454480377072	0.00322917274195977	0.00177620925941116	0.00306643884894458
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__haloterrigena|s__haloterrigena_daqingensis	0	0	0.000413571149276627	0	0	0	0.00039932498105203	0	0.000423581188335845	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__haloterrigena|s__haloterrigena_longa	0.000631143790334033	0.000788604716236909	0	0.000485391217854033	0.000427906568740248	0.000491251788156509	0	0.000632466619817287	0.000529476485419806	0.000395408907178748	0	0.000560531832602774
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__haloterrigena|s__haloterrigena_salifodinae	0.00134835264298634	0.000924571046622583	0	0.00063474236180912	0.000641859853110373	0.000786002861050414	0.000878514958314465	0	0.000635371782503767	0.000626064103033017	0.000419831279497184	0.000527559371861434
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__haloterrigena|s__haloterrigena_sp._kzca68	0.00109015745603151	0.000734218184082639	0.000902337052967185	0.000746755719775436	0.000454650729286514	0.000589502145787811	0.000798649962104059	0.000632466619817287	0.00088246080903301	0.000922620783417078	0.000581304848534563	0.000659449214826792
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__haloterrigena|s__haloterrigena_sp._ypl8	0.000459013665697478	0.000489478789388426	0.000488765903690559	0	0	0.000425751549735641	0	0	0.000458879620697165	0.000428359649443643	0	0.000428641989637415
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__haloterrigena|s__haloterrigena_turkmenica	0.000946715685501049	0.000788604716236909	0.000902337052967185	0.000448053431865261	0.000561627371471576	0.000786002861050414	0.000519122475367638	0	0.000529476485419806	0.000790817814357495	0.000742778417571941	0.00082431151853349
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halovivax	0.00157785947583508	0.00149562963424241	0.000977531807381117	0.00063474236180912	0.000855813137480497	0.00137550500683822	0.000718784965893653	0.000983836964160225	0.00141193729445282	0.00141688191739051	0.000710483703764466	0.00125295350817091
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halovivax|s__halovivax_ruber	0.000516390373909663	0.000516672055465561	0.00037597377206966	0	0.000454650729286514	0.000687752503419112	0	0.000386507378777231	0.000705968647226408	0.000560162618503226	0	0.000494586911120094
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__halovivax|s__halovivax_sp._kzca124	0.00103278074781933	0.000951764312699718	0.000601558035311457	0.00063474236180912	0.000401162408193983	0.000687752503419112	0.000718784965893653	0.000597329585382994	0.000705968647226408	0.000823768556622391	0.000710483703764466	0.000725394136309472
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__natrarchaeobaculum	0.00126228758066807	0.00138685656993387	0.000451168526483593	0.00041071564587649	0.000936045619119293	0.00114625417236519	0	0.000456781447645819	0.00109425140320093	0.000889670041152182	0.000807367845186893	0.000659449214826792
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__natrarchaeobaculum|s__natrarchaeobaculum_aegyptiacum	0.00071720885265231	0.000924571046622583	0	0.00041071564587649	0.000615115692564107	0.000720502622629546	0	0	0.000494178053058486	0.000461310391708539	0.000387536565689709	0.000659449214826792
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__natrarchaeobaculum|s__natrarchaeobaculum_sulfurireducens	0.000516390373909663	0.000435092257234157	0.000451168526483593	0	0.000320929926555186	0.000425751549735641	0	0.000456781447645819	0.000564774917781126	0.000395408907178748	0.000387536565689709	0
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__natrialba	0.000430325311591386	0.000707024918005505	0.000413571149276627	0	0.000294185766008921	0.000327501192104339	0	0	0.000352984323613204	0	0.00045212599330466	0.000659449214826792
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__natrialba|s__natrialba_magadii	0.000430325311591386	0.000707024918005505	0.000413571149276627	0	0.000294185766008921	0.000327501192104339	0	0	0.000352984323613204	0	0.00045212599330466	0.000659449214826792
k__archaea|p__euryarchaeota|c__halobacteria|o__natrialbales|f__natrialbaceae|g__natrinema	0.00504915032267226	0.00535707341719555	0.00195506361476223	0.00212825380135999	0.00339650838937572	0.00425751549735641	0.00111810994694568	0.00172171468728039	0.00533006328655938	0.00448130094802581	0.00235751410794573	0.00514370387564898
