clade_name	NCBI_tax_id	reERR1346892_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346801_taxonomic_profile
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Terriglobus	2|57723|204432|204433|204434|392733	0	0.3233865153946148	0	0	0	0	0	0	0.0616222089230395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01978283538117252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Terriglobus|s__Terriglobus_roseus	2|57723|204432|204433|204434|392733|392734	0	0.3233865153946148	0	0	0	0	0	0	0.0616222089230395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015858688336164682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Terriglobus|s__Terriglobus_roseus|t__SGB8998	2|57723|204432|204433|204434|392733|392734|SGB8998	0	0.3233865153946148	0	0	0	0	0	0	0.0616222089230395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015858688336164682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB11645	2|57723|45465865	0	0	0.02100428072982666	0.0031547483794015984	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002389172409206643	0	0	0	0	0	0	0	0.001578844287053369	0	0.0007947430188960359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033400897650406316	0	0	0	0	0	0	0	0	0.007361771324846504	0	0	0	0	0	0	0	0	0	0	0	0	0.005748983401705014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB11645|o__OFGB11645	2|57723|45465865|54833259	0	0	0.02100428072982666	0.0031547483794015984	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002389172409206643	0	0	0	0	0	0	0	0.001578844287053369	0	0.0007947430188960359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033400897650406316	0	0	0	0	0	0	0	0	0.007361771324846504	0	0	0	0	0	0	0	0	0	0	0	0	0.005748983401705014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB11645|o__OFGB11645|f__FGB11645	2|57723|45465865|54833259|19788033	0	0	0.02100428072982666	0.0031547483794015984	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002389172409206643	0	0	0	0	0	0	0	0.001578844287053369	0	0.0007947430188960359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033400897650406316	0	0	0	0	0	0	0	0	0.007361771324846504	0	0	0	0	0	0	0	0	0	0	0	0	0.005748983401705014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB11645|o__OFGB11645|f__FGB11645|g__GGB34063	2|57723|45465865|54833259|19788033|67060643	0	0	0.02100428072982666	0.0031547483794015984	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002389172409206643	0	0	0	0	0	0	0	0.001578844287053369	0	0.0007947430188960359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033400897650406316	0	0	0	0	0	0	0	0	0.007361771324846504	0	0	0	0	0	0	0	0	0	0	0	0	0.005748983401705014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB11645|o__OFGB11645|f__FGB11645|g__GGB34063|s__GGB34063_SGB54631	2|57723|45465865|54833259|19788033|67060643|83668027	0	0	0.02100428072982666	0.0031547483794015984	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002389172409206643	0	0	0	0	0	0	0	0.001578844287053369	0	0.0007947430188960359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033400897650406316	0	0	0	0	0	0	0	0	0.007361771324846504	0	0	0	0	0	0	0	0	0	0	0	0	0.005748983401705014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB5089	2|57723|26520195	0	0	0.006499451349673519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB5089|o__OFGB5089	2|57723|26520195|16020804	0	0	0.006499451349673519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB5089|o__OFGB5089|f__FGB5089	2|57723|26520195|16020804|44631080	0	0	0.006499451349673519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB5089|o__OFGB5089|f__FGB5089|g__GGB14583	2|57723|26520195|16020804|44631080|18065039	0	0	0.006499451349673519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__CFGB5089|o__OFGB5089|f__FGB5089|g__GGB14583|s__GGB14583_SGB22118	2|57723|26520195|16020804|44631080|18065039|63641078	0	0	0.006499451349673519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria	2|201174	0.22677884784168914	2.2456895553360687	0.4798167995336849	0.5665016976903166	0.18236689124188024	0.14545149340778446	0	0.004547371123231977	0.2677652986936137	0	0	0.2926122822745975	0	0.5393434453214226	0.19339058125381028	0	0.2259318545660268	0.19091340747228133	0.11994723667704628	0.0339084279712242	0.08083144300572673	0.7000803616660307	0.04841749661371805	0.1007538283879718	0.12000145653331833	0.1139237036008493	0.22856983264236466	0.7975733467177099	0	0.5862798330863246	0.1304647253118679	0.1075589813354352	0.06355927732876322	0.08379869391394318	0.2760449161204743	0.2513805427265838	0.052099058551134066	0	0.5708427797042731	1.097848994449524	0.07701104883709656	0.2695286001937247	0.6346531875436617	0	0.2859373421151211	0.09626722608553047	0	0.11285725482508042	0.41277724145963707	0.08449776766163664	0.07134978488056974	0.1461329571372066	0.4816414526483134	0.8286799756762395	0.8384375221429378	0.3552633539656015	2.154691003991586	1.8664714818494967	0.5294552318328555	0.584957002717103	0.9330919936117208	2.0232943574072433	0.6129950660203365	0.26523431402674097	0.6499166131243281	0.15780069797372676	0.4801400268841156	1.1068358836306642	0.8804272832470099	0.3215547230616617	2.2184825986474244	2.5776837025798742	0.6402799117140217	0.7963263344597318	0.8471273107880081	0.3197004840401323	0.18680304266548245	1.5689498683123084	0.4786386878773133	0.2341097945347347	0.4112205496783927	0.3070059385335564	1.1436250227281983	0.6511324672178032	0.2502611816674683	2.450587477898139	7.027154027537861	0.6677203693301584	0.06092649453729052	0.09386082572350976
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.19699729752254574	2.2411653160406315	0.3885039689241069	0.5087772289669752	0.024981102541357124	0.08183900404458994	0	0	0.26216621871350315	0	0	0.2863678950786893	0	0.5393434453214226	0.19174637591875146	0	0.2259318545660268	0.16534288798986313	0.11768654395386124	0.022843791153984338	0.07601273596273064	0.6585999001569567	0.040815778845669545	0.0667805418846598	0.0821625634614131	0.08790787556867673	0.22856983264236466	0.7450225567451763	0	0.5862798330863246	0.11640935731598065	0.1075589813354352	0.022215642076453358	0.08296026586279834	0.2370076014803385	0.2513805427265838	0.052099058551134066	0	0.5708427797042731	0.943385182153931	0.06220707743854064	0.1833498818717978	0.5650791353547051	0	0.16287897105847726	0.06101517113444994	0	0.0700232301717918	0.41277724145963707	0.04727457065259639	0.055479576332235415	0.1379641975021166	0.46647683780829496	0.7955912864425764	0.5782722749173155	0.3212410534233039	1.9574924471184716	1.792301397552423	0.4270167433134056	0.5074588174539374	0.7147969942708344	2.022719893825208	0.3647601127022856	0.1542142348645495	0.6429487108749197	0.13205995731629772	0.4658881565945438	1.0984662778113852	0.34294366745299604	0.2595464103160654	2.1063987087126432	2.568656564576208	0.4153392571162725	0.4581519901584614	0.5527042674625318	0.2036663811591647	0.1845678403430391	1.5519991523318541	0.3712285489772961	0.17696672968723856	0.4102720569785712	0.2341462878670407	1.1185260534836856	0.6477492461206701	0.23243626398201156	2.2576552424710497	7.0202886884688125	0.2582693777187078	0.037486461724361465	0.08623452967633109
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	0	0	0.002058689793789422	0	0	0	0	0	0	0	0	0	0	0	0.0014561402785790024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003369819381896648	0	0	0	0	0	0	0	0	0	0	0	0.005088621638792588	0	0	0	0	0.0047598001954842995	0.003127546634095563	0.01786744026553915	0	0.030692733935774593	0.0028306755020397496	0	0	0	0	0	0	0	0	0	0.0005563696828438945	0.03669558170298515	0.1312727105195729	0	0	0	0	0.002860181262111462	0.007346114047003175	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	0	0	0.002058689793789422	0	0	0	0	0	0	0	0	0	0	0	0.0014561402785790024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003369819381896648	0	0	0	0	0	0	0	0	0	0	0	0.005088621638792588	0	0	0	0	0.0047598001954842995	0.003127546634095563	0.01786744026553915	0	0.030692733935774593	0.0028306755020397496	0	0	0	0	0	0	0	0	0	0.0005563696828438945	0.03669558170298515	0.1312727105195729	0	0	0	0	0.002860181262111462	0.007346114047003175	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	2|201174|1760|85004|31953|1678	0	0	0.002058689793789422	0	0	0	0	0	0	0	0	0	0	0	0.0014561402785790024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003369819381896648	0	0	0	0	0	0	0	0	0	0	0	0.005088621638792588	0	0	0	0	0.0047598001954842995	0.003127546634095563	0.01786744026553915	0	0.030692733935774593	0.0028306755020397496	0	0	0	0	0	0	0	0	0	0.0005563696828438945	0.03669558170298515	0.1312727105195729	0	0	0	0	0.002860181262111462	0.007346114047003175	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB56185	2|201174|1760|85004|31953|1678|47482549	0	0	0.002058689793789422	0	0	0	0	0	0	0	0	0	0	0	0.0014561402785790024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003369819381896648	0	0	0	0	0	0	0	0	0	0	0	0.005088621638792588	0	0	0	0	0.0047598001954842995	0.003127546634095563	0.01786744026553915	0	0.030692733935774593	0.0028306755020397496	0	0	0	0	0	0	0	0	0	0.0005563696828438945	0.03669558170298515	0.1312727105195729	0	0	0	0	0.002860181262111462	0.007346114047003175	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	0	0.4413199408793471	0.0024430646629214773	0	0.0015746465276988105	0.0068319582139927644	0	0	0	0	0	0	0	0	0.046839316209676365	0	0	0.0030848385728911394	0	0	0	0	0	0	0	0	0	0.0033312262357453673	0	0.14144951147971166	0.005613853201552465	0.013635224351545013	0.011492884846077212	0.0017863572601443476	0.022704543774786017	0	0	0	0	0	0.019568898435241237	0.05472765223268503	0.09095291234941406	0	0	0.00261626769847209	0	0	0	0	0	0.018518770936114745	0	0	0.014864292688007732	0	0.026373168822790883	0.03205480965040288	0.1579771620451065	0.11216361519303984	0.055641662734919134	0	0.010643633779113782	0.00851131726640712	0.005365287465949033	0.0027090631596722843	0.008053429265919463	0.00536172994950096	0.022807396493465325	0.013310662070464984	0.008271705055595742	0.009032042533782826	0.1328086730531729	0.20381353071585734	0.014429184059690882	0	0	0	0.2498997976560804	0	0.024841686837733558	0.0016374802460421426	0	0.013162247281884908	0.009183640497692509	0.019711350731351482	0.0845367598925966	0.07602381172947742	0.008040019532076148	0.019632023030540784
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae	2|201174|1760|85007|1762	0	0	0.0024430646629214773	0	0.0015746465276988105	0.0068319582139927644	0	0	0	0	0	0	0	0	0.006933084701196913	0	0	0.0030848385728911394	0	0	0	0	0	0	0	0	0	0.0033312262357453673	0	0	0.005613853201552465	0	0.011492884846077212	0.0015955689997079205	0	0	0	0	0	0	0	0	0.003185105343582975	0	0	0.00261626769847209	0	0	0	0	0	0.002349678477720564	0	0	0.014864292688007732	0	0.007363306674375338	0.017501854612724615	0.1579771620451065	0.03167070103497347	0.055641662734919134	0	0.010643633779113782	0.00851131726640712	0.005365287465949033	0.0027090631596722843	0.008053429265919463	0.00536172994950096	0.022807396493465325	0.013310662070464984	0.008271705055595742	0.009032042533782826	0.1328086730531729	0.20052392909581604	0.014429184059690882	0	0	0	0.2498997976560804	0	0.024841686837733558	0.0016374802460421426	0	0.013162247281884908	0.009183640497692509	0.019711350731351482	0.0845367598925966	0.07602381172947742	0.008040019532076148	0.019632023030540784
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium	2|201174|1760|85007|1762|1866885	0	0	0.0024430646629214773	0	0.0015746465276988105	0.0068319582139927644	0	0	0	0	0	0	0	0	0	0	0	0.0030848385728911394	0	0	0	0	0	0	0	0	0	0.0033312262357453673	0	0	0.005613853201552465	0	0.011492884846077212	0.0015955689997079205	0	0	0	0	0	0	0	0	0.003185105343582975	0	0	0	0	0	0	0	0	0.002349678477720564	0	0	0.0003134068115633485	0	0.007363306674375338	0.01427539987238054	0.11015462067561864	0.003685424052361786	0.03518813865154913	0	0.000574530144879687	0	0.005365287465949033	0	0.004746023265462861	0	0.022807396493465325	0.013310662070464984	0	0	0.091307425733169	0.1463831923874706	0.0061052606250820785	0	0	0	0.1766000019169178	0	0.011439615375793235	0	0	0	0.008385072929643389	0	0	0.07027094625463852	0.008040019532076148	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_moriokaense	2|201174|1760|85007|1762|1866885|39691	0	0	0.0024430646629214773	0	0.0015746465276988105	0.0068319582139927644	0	0	0	0	0	0	0	0	0	0	0	0.0030848385728911394	0	0	0	0	0	0	0	0	0	0.0033312262357453673	0	0	0.005613853201552465	0	0.011492884846077212	0.0015955689997079205	0	0	0	0	0	0	0	0	0.003185105343582975	0	0	0	0	0	0	0	0	0.002349678477720564	0	0	0.0003134068115633485	0	0.007363306674375338	0.009612208442062686	0.11015462067561864	0.003685424052361786	0.03518813865154913	0	0	0	0.005365287465949033	0	0.004746023265462861	0	0.022807396493465325	0.013310662070464984	0	0	0.091307425733169	0.1463831923874706	0.0061052606250820785	0	0	0	0.1766000019169178	0	0.011439615375793235	0	0	0	0.008385072929643389	0	0	0.07027094625463852	0.008040019532076148	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0	0.4413199408793471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019009554111824416	0.014552955037678263	0	0.08049312872630418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus	2|201174|1760|85007|85025|1827	0	0.4413199408793471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019009554111824416	0.014552955037678263	0	0.08049312872630418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_erythropolis	2|201174|1760|85007|85025|1827|1833	0	0.4413199408793471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019009554111824416	0.013810602485916541	0	0.08049312872630418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_erythropolis|t__SGB15824	2|201174|1760|85007|85025|1827|1833|SGB15824	0	0.4413199408793471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019009554111824416	0.013810602485916541	0	0.08049312872630418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	2|201174|1760|85006	0.024088583481980026	0.550752318081536	0.19192695900132034	0.0834962618341162	0.022589558723799683	0.06730873274159434	0	0	0.2547764180190989	0	0	0.03526485413911157	0	0	0	0	0	0.02855210450581184	0	0	0	0	0	0	0.010552527906124529	0.017895322725145626	0	0.052378393238654654	0	0	0.007964259856378992	0	0	0.0008364465372869054	0	0	0.0006536774511094389	0	0	0	0	0	0.050911341729852976	0	0.16287897105847726	0	0	0	0.09412604502800397	0.04727457065259639	0.04278621824921434	0.05721367530602212	0.36174219628581933	0.4644250775012092	0.2422806799290874	0.290632393329025	1.6649645742419417	1.6571829778157887	0.11491410987468376	0.046488139832362135	0.08958078353439053	0.04098400576532205	0.01665731019472241	0	0.6102829270491129	0	0.40345337904389306	0	0.26539765868265475	0.20534649138332314	0	0	0.11570739482583495	0.12334204205726634	0	0.003168492506406292	0.04462865271973652	0.023885197027710137	0.04478237853011288	0.016432599807416345	0.35922489561304205	0.005840158318715421	1.0672975610277822	0	0.20852394220081227	0	0	0.015253449310456675	0.02097150364996777	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae	2|201174|1760|85006|85023	0.024088583481980026	0.550752318081536	0.19182386903953072	0.07296668090331833	0.022589558723799683	0.03977456660443715	0	0	0.2547764180190989	0	0	0.03526485413911157	0	0	0	0	0	0.02702106531487541	0	0	0	0	0	0	0.010552527906124529	0.017285002113310664	0	0.052029156556105856	0	0	0.007964259856378992	0	0	0	0	0	0.0006536774511094389	0	0	0	0	0	0.028120787158155112	0	0.16287897105847726	0	0	0	0	0.04379396312456525	0.003887539558472564	0.05721367530602212	0.36174219628581933	0.4644250775012092	0.2422806799290874	0.290632393329025	1.6456919568812918	1.6212228776691526	0.010979728578998572	0.006804387956945561	0.05513235448455733	0.04098400576532205	0.01665731019472241	0	0.5379749820443235	0	0.30718315818183395	0	0.2550798675480999	0.01798172360414989	0	0	0.11570739482583495	0.10073793005721536	0	0	0.007826756068746001	0.023885197027710137	0	0	0.05455566887493013	0	0.9528489279353588	0	0.1953295363727133	0	0	0.006114582136951785	0.02097150364996777	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Diaminobutyricibacter	2|201174|1760|85006|85023|1632778	0.007172322018863502	0	0	0	0	5.1736386528869344e-05	0	0	0	0	0	0.012825935897740491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017048104567860948	0.009763956489977991	0	0	0.39890646140378333	0.5377570126563996	0	0	0.00021932943286801876	0.003103030832120747	0	0	0.5379749820443235	0	0	0	0	0	0	0	0	0	0	0	0.007826756068746001	0	0	0	0.05455566887493013	0	0.4508923604702413	0	0.15510410626620028	0	0	0	0.0005054114594849992	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Diaminobutyricibacter|s__Diaminobutyricibacter_tongyongensis	2|201174|1760|85006|85023|1632778|1268043	0.007172322018863502	0	0	0	0	5.1736386528869344e-05	0	0	0	0	0	0.012825935897740491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017048104567860948	0.009763956489977991	0	0	0.39890646140378333	0.5377570126563996	0	0	0.00021932943286801876	0.003103030832120747	0	0	0.5379749820443235	0	0	0	0	0	0	0	0	0	0	0	0.007826756068746001	0	0	0	0.05455566887493013	0	0.4508923604702413	0	0.15510410626620028	0	0	0	0.0005054114594849992	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Diaminobutyricibacter|s__Diaminobutyricibacter_tongyongensis|t__SGB87842	2|201174|1760|85006|85023|1632778|1268043|SGB87842	0.007172322018863502	0	0	0	0	5.1736386528869344e-05	0	0	0	0	0	0.012825935897740491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017048104567860948	0.009763956489977991	0	0	0.39890646140378333	0.5377570126563996	0	0	0.00021932943286801876	0.003103030832120747	0	0	0.5379749820443235	0	0	0	0	0	0	0	0	0	0	0	0.007826756068746001	0	0	0	0.05455566887493013	0	0.4508923604702413	0	0.15510410626620028	0	0	0	0.0005054114594849992	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia	2|201174|1760|85006|85023|110932	0.01691596139107155	0.550752318081536	0	0	0	0	0	0	0.2547764180190989	0	0	0.02243891824137108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3600373858290333	0.4546611210112311	0.2422806799290874	0.290632393329025	1.2467854954775086	1.0785495988488802	0	0.006379757414349848	0	0	0	0	0	0	0.2905808282849765	0	0	0	0	0	0	0	0	0	0	0.023885197027710137	0	0	0	0	0.4728351837865456	0	0	0	0	0	0.020145965930156374	0
