#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reERR1346892_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346801_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Thermoleophilales|f__Thermoleophilaceae|g__Thermoleophilum	2|201174|1497346|588674|320796|192992	0.0455895065046697	0.007772422431386788	0.08130822398150189	0.035192344982944816	0.02975577670079285	0.011425321457083786	0	0	0.26459915902873604	0	0	0.16431152848858915	0	0.08276747112216085	0.040050507144143516	0	0	0.30104865773473266	1.2865613513139864	0	0.22249772094772288	0	0.12286926586452655	0.661307310318441	0.15941833180631268	0.0879257170328006	0.1162037123875416	0.4810742875118717	0	0.007367330947106266	0.2658566572939322	0.08026419307363579	0.265233452299863	0.11271359293738575	0.2109342469891503	2.0510920022079846	0.09518150781894692	0	0	0.1484792725677685	0.30696189775056554	0.05704324335859349	0.2302422145634989	0.3815602917493971	0.07635815665893797	0.14339083687910026	0	0.02489863617799753	1.4065010390216968	0.04458146126429163	0.2142991751394214	0.1063002966810808	0.05958777457607535	0.031848261650151616	0.1404932701035903	0.03647866400474143	0.29635506324627586	0.08617008639838057	0.14110432867617334	0.04857151511259896	0.28578813195444835	0.004862453416359167	0.1459364732417416	0.05451978006672367	0.011630840491418102	0.13095603768789998	0.021069801438569256	0.018416085327721675	0.11211271454912466	0.021756172419383917	0.17226416695071547	0.02263988655126211	0.16204891360848142	0.20062552904441766	0.17478435902056425	0.03033389315928772	0.00701886940556791	0.05861056346648569	0.3437412599336834	0.04657948786819783	0.03287543869146574	0.03713101094760881	0.0341395614174006	0.09326694360169403	0.029399259178246376	0.12826661448893634	0.05564938325436312	0.06214360587384039	0.027223551804376942	0.07143135321496097
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Thermoleophilales|f__Thermoleophilaceae|g__Thermoleophilum|s__Thermoleophilum_album	2|201174|1497346|588674|320796|192992|29539	0.0455895065046697	0.007772422431386788	0.08130822398150189	0.035192344982944816	0.02975577670079285	0.011425321457083786	0	0	0.26459915902873604	0	0	0.16431152848858915	0	0.08276747112216085	0.040050507144143516	0	0	0.30104865773473266	1.2865613513139864	0	0.22249772094772288	0	0.12286926586452655	0.661307310318441	0.15941833180631268	0.0879257170328006	0.1162037123875416	0.4810742875118717	0	0.007367330947106266	0.2658566572939322	0.08026419307363579	0.265233452299863	0.11271359293738575	0.2109342469891503	2.0510920022079846	0.09518150781894692	0	0	0.1484792725677685	0.30696189775056554	0.05704324335859349	0.2302422145634989	0.3815602917493971	0.07635815665893797	0.14339083687910026	0	0.02489863617799753	1.4065010390216968	0.04458146126429163	0.2142991751394214	0.1063002966810808	0.05958777457607535	0.031848261650151616	0.1404932701035903	0.03647866400474143	0.29635506324627586	0.08617008639838057	0.14110432867617334	0.04857151511259896	0.28578813195444835	0.004862453416359167	0.1459364732417416	0.05451978006672367	0.011630840491418102	0.13095603768789998	0.021069801438569256	0.018416085327721675	0.11211271454912466	0.021756172419383917	0.17226416695071547	0.02263988655126211	0.16204891360848142	0.20062552904441766	0.17478435902056425	0.03033389315928772	0.00701886940556791	0.05861056346648569	0.3437412599336834	0.04657948786819783	0.03287543869146574	0.03713101094760881	0.0341395614174006	0.09326694360169403	0.029399259178246376	0.12826661448893634	0.05564938325436312	0.06214360587384039	0.027223551804376942	0.07143135321496097
k__Bacteria|p__Planctomycetes	2|203682	0.012348381011147658	0.004167376630233172	0.05156098637630117	0.0550228260137787	0.0007199686005943303	0.0514774367202298	0	0	0.3347673004778938	0	0	0.0670515417699811	0	0	0.08039756873675243	0	0	0.1433560723536952	0.19914718419056496	0	0.3345432048009826	0	0.20466689796491386	0.4266167712215159	0.1019945065416502	0.02450167383973677	0	0.4409791094976352	0	0.052335111578395085	0.03811702367932071	0.17520718639539035	0.14157884420712336	0.3033819383415518	0.0800052717110239	0	0.004469300724230179	0	0	0.07223900111678347	0.14044857510135558	0.07275384608205933	0.014790055202441216	0.03283839142848268	0.009472724540984221	0.026066205303670247	0	0.015775356130198554	0	0.02251493684531108	0.015107114120255912	0.053759355715716516	0.03757713835803343	0.0055827697292208005	0.09109603757303833	0.019328056609503732	0.15282049237505105	0.06789911955681519	0.06201765587784641	0.021896647317051397	0.03876570347762269	0.011913134638621016	0.11134718244453297	0.052579973345792265	0.01770452175013409	0.08682725597832493	0.059359660219927626	0.07421526045153543	0.08546011116328553	0.04140616972089545	0.11554867246488384	0.06214281799897705	0.07298244437091618	0.03685659300576925	0.03169907717169092	0.013251587597162173	0.00684548359131613	0.059835570410827016	0.048932368462270566	0.015585338934876234	0.06845652905465628	0.03835439423125225	0.024855062005658717	0.07482256761965353	0.03448850366484564	0.07464265715539624	0.059088766932588827	0.043716766706196716	0.02094282107072824	0.024104410679011187
k__Bacteria|p__Planctomycetes|c__Planctomycetia	2|203682|203683	0.012348381011147658	0.004167376630233172	0.05156098637630117	0.0550228260137787	0.0007199686005943303	0.0514774367202298	0	0	0.3347673004778938	0	0	0.0670515417699811	0	0	0.08039756873675243	0	0	0.1433560723536952	0.19914718419056496	0	0.3345432048009826	0	0.20466689796491386	0.4266167712215159	0.1019945065416502	0.02450167383973677	0	0.4409791094976352	0	0.052335111578395085	0.03811702367932071	0.17520718639539035	0.14157884420712336	0.3033819383415518	0.0800052717110239	0	0.004469300724230179	0	0	0.07223900111678347	0.14044857510135558	0.07275384608205933	0.014790055202441216	0.03283839142848268	0.009472724540984221	0.026066205303670247	0	0.015775356130198554	0	0.02251493684531108	0.015107114120255912	0.053759355715716516	0.03757713835803343	0.0055827697292208005	0.09109603757303833	0.019328056609503732	0.15282049237505105	0.06789911955681519	0.06201765587784641	0.021896647317051397	0.03876570347762269	0.011913134638621016	0.11134718244453297	0.052579973345792265	0.01770452175013409	0.08682725597832493	0.059359660219927626	0.07421526045153543	0.08546011116328553	0.04140616972089545	0.11554867246488384	0.06214281799897705	0.07298244437091618	0.03685659300576925	0.03169907717169092	0.013251587597162173	0.00684548359131613	0.059835570410827016	0.048932368462270566	0.015585338934876234	0.06845652905465628	0.03835439423125225	0.024855062005658717	0.07482256761965353	0.03448850366484564	0.07464265715539624	0.059088766932588827	0.043716766706196716	0.02094282107072824	0.024104410679011187
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	2|203682|203683|112	0.012348381011147658	0.004167376630233172	0.05156098637630117	0.0550228260137787	0.0007199686005943303	0.0514774367202298	0	0	0.3347673004778938	0	0	0.0670515417699811	0	0	0.08039756873675243	0	0	0.1433560723536952	0.19914718419056496	0	0.3345432048009826	0	0.20466689796491386	0.4266167712215159	0.1019945065416502	0.02450167383973677	0	0.4409791094976352	0	0.052335111578395085	0.03811702367932071	0.17520718639539035	0.14157884420712336	0.3033819383415518	0.0800052717110239	0	0.004469300724230179	0	0	0.07223900111678347	0.14044857510135558	0.07275384608205933	0.014790055202441216	0.03283839142848268	0.009472724540984221	0.026066205303670247	0	0.015775356130198554	0	0.02251493684531108	0.015107114120255912	0.053759355715716516	0.03757713835803343	0.0055827697292208005	0.09109603757303833	0.019328056609503732	0.15282049237505105	0.06789911955681519	0.06201765587784641	0.021896647317051397	0.03876570347762269	0.011913134638621016	0.11134718244453297	0.052579973345792265	0.01770452175013409	0.08682725597832493	0.059359660219927626	0.07421526045153543	0.08546011116328553	0.04140616972089545	0.11554867246488384	0.06214281799897705	0.07298244437091618	0.03685659300576925	0.03169907717169092	0.013251587597162173	0.00684548359131613	0.059835570410827016	0.048932368462270566	0.015585338934876234	0.06845652905465628	0.03835439423125225	0.024855062005658717	0.07482256761965353	0.03448850366484564	0.07464265715539624	0.059088766932588827	0.043716766706196716	0.02094282107072824	0.024104410679011187
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Isosphaeraceae	2|203682|203683|112|1763524	0.012348381011147658	0.004167376630233172	0.03546379492900769	0.0550228260137787	0.0007199686005943303	0.025770221112923517	0	0	0.28374418054309264	0	0	0.02514692829580564	0	0	0.041522964449132525	0	0	0.05794586755370075	0.19914718419056496	0	0.21209348107429396	0	0.08771485295444664	0.0962218716499602	0.09324209442068837	0.006567056517870244	0	0.3414778813184109	0	0.04890099188913022	0.017074055798020446	0.07191945042112262	0.04813934916441053	0.0062621727815386176	0.035683595956857043	0	0.004469300724230179	0	0	0.07223900111678347	0.07477062950256877	0.040940519405629684	0.007228058361761693	0.03283839142848268	0.009472724540984221	0.026066205303670247	0	0.009145479634255984	0	0.02251493684531108	0.015107114120255912	0.028960781373757107	0.03757713835803343	0.0055827697292208005	0.07328272405488058	0.019328056609503732	0.13725266379188925	0.048183455507706384	0.03910876159877605	0.011440583650482129	0.03040198947968935	0.007063058076367633	0.08816320023731494	0.02099440056481917	0.010831975971450242	0.04491317776154332	0.004749758096078748	0.061334113314464235	0.06625619073227319	0.011256317315471337	0.09292222370633177	0.039295162528614966	0.05162176645985414	0.02202822134027856	0.02587597164704811	0.010016441153497157	0.00684548359131613	0.015727531353043462	0.03056589688350737	0	0.038201676548742576	0.020051734856826302	0.024855062005658717	0.0404433303632914	0.013924931935552	0.06612407550019883	0.03945088172240336	0.034321166567007656	0.007619961774027607	0.015133689057640868
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Isosphaeraceae|g__Paludisphaera	2|203682|203683|112|1763524|1763521	0.012348381011147658	0.004167376630233172	0.03230279873878285	0.01981934592286535	0.0007199686005943303	0.022738444648395327	0	0	0.28374418054309264	0	0	0.02514692829580564	0	0	0.02202239121647297	0	0	0.05794586755370075	0.19914718419056496	0	0.06635636478734322	0	0.08100242158047191	0.0962218716499602	0.09324209442068837	0.006567056517870244	0	0.2495179925898603	0	0.024089486376628076	0.009819106055592169	0.07191945042112262	0.029730549195879745	0.0062621727815386176	0.006145085553806442	0	0.004469300724230179	0	0	0.07223900111678347	0.060741250914630424	0.023967650808547587	0.0062762003154636006	0.03283839142848268	0.002769010983880009	0.026066205303670247	0	0.009145479634255984	0	0.02251493684531108	0.013272429360379704	0.024429641763705903	0.03757713835803343	0.0055827697292208005	0.06489615776831703	0.019328056609503732	0.1019546678377842	0.025557122392851718	0.009233749116502757	0.011440583650482129	0.025370124144246737	0.0054086852442277854	0.06382178644566285	0.015069559356099738	0.007877790306387933	0.03181153007007484	0.004749758096078748	0.028662064615800217	0.04510016635668418	0.008777767656499843	0.053375298262039725	0.026916247043446157	0.01900459227101756	0.011200010967757402	0.02029718608989877	0.005788513843303042	0.00684548359131613	0.015727531353043462	0.03056589688350737	0	0.038201676548742576	0.020051734856826302	0.012927791182864159	0.02235659427330431	0.013924931935552	0.03408324856839171	0.02593130067395589	0.021827318369304224	0.007619961774027607	0.015133689057640868
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Isosphaeraceae|g__Paludisphaera|s__Paludisphaera_borealis	2|203682|203683|112|1763524|1763521|1387353	0.012348381011147658	0.004167376630233172	0.03230279873878285	0.01981934592286535	0.0007199686005943303	0.022738444648395327	0	0	0.28374418054309264	0	0	0.02514692829580564	0	0	0.02202239121647297	0	0	0.05794586755370075	0.19914718419056496	0	0.06635636478734322	0	0.08100242158047191	0.0962218716499602	0.09324209442068837	0.006567056517870244	0	0.2495179925898603	0	0.024089486376628076	0.009819106055592169	0.07191945042112262	0.029730549195879745	0.0062621727815386176	0.006145085553806442	0	0.004469300724230179	0	0	0.07223900111678347	0.060741250914630424	0.023967650808547587	0.0062762003154636006	0.03283839142848268	0.002769010983880009	0.026066205303670247	0	0.009145479634255984	0	0.02251493684531108	0.013272429360379704	0.024429641763705903	0.03757713835803343	0.0055827697292208005	0.06489615776831703	0.019328056609503732	0.1019546678377842	0.025557122392851718	0.009233749116502757	0.011440583650482129	0.025370124144246737	0.0054086852442277854	0.06382178644566285	0.015069559356099738	0.007877790306387933	0.03181153007007484	0.004749758096078748	0.028662064615800217	0.04510016635668418	0.008777767656499843	0.053375298262039725	0.026916247043446157	0.01900459227101756	0.011200010967757402	0.02029718608989877	0.005788513843303042	0.00684548359131613	0.015727531353043462	0.03056589688350737	0	0.038201676548742576	0.020051734856826302	0.012927791182864159	0.02235659427330431	0.013924931935552	0.03408324856839171	0.02593130067395589	0.021827318369304224	0.007619961774027607	0.015133689057640868
k__Bacteria|p__Proteobacteria	2|1224	1.458579820006871	0.3917701190005177	0.5529662835979774	1.5329231535699648	0.9522475136345514	2.13735442637656	2.1837711402597137	0	1.6134835341008211	0	0	1.3591014213037904	0	2.3305445297663745	0.7218089226820079	0	1.6318249460597405	0.7521897627242412	0.13939931762735694	3.7264796027876836	0.6681619526789494	0.3208217315228998	0.15851427923217087	1.0641500356437923	0.8914321726450759	0.06179020087272882	2.308316373607152	1.1716509363029834	0	0.8932763076230558	0.7363257273495998	0.1541998512139112	1.928225918805324	0.3431330921008278	1.0569192628380517	0	2.1948859936355234	0	0	3.450687935860241	2.116801078883715	0.5932159347509626	1.5521589031250829	0.8633696558338902	2.7330341434104293	1.2148254647339107	0	1.4209535298950942	1.1066874997548095	5.448431601035709	3.29151787665294	1.772297859492262	0.2866969276548113	0.3205070227210841	0.17870048924577545	0.563794579967463	0.670599365983458	0.6227759822174579	0.5898347422641957	1.2087850563962856	0.2589292815056093	0.8712793713835849	0.2263850186037761	0.5769256695567435	0.6578414227192605	1.8864491176306877	1.0392578505370744	1.3620991837078424	1.200937538974764	0.9966449490090528	0.4919037114388989	0.9132742550188884	0.8638616663766491	0.6788537692591933	0.3154901301920172	0.6801683819567786	3.867623746455096	4.8286396125631885	1.1015059897908688	0.6109810900004048	2.20262055587088	1.0748303471427072	2.0575451216780074	0.5495728881075116	0.93847496205933	0.16590831142197646	3.420474481982045	1.5024206463854508	0.8212628672998801	0.2927929140301847
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	1.458579820006871	0.1915157461977274	0.5474164796700166	0.6968512680776688	0.9425055373695004	1.974588911111387	2.1837711402597137	0	1.0375898237556886	0	0	1.3023010384959894	0	2.3305445297663745	0.7061005624835129	0	1.6318249460597405	0.7078630209554925	0	3.7264796027876836	0.6681619526789494	0.3208217315228998	0.15561432328143293	0.708231958485343	0.8914321726450759	0.053294973771023324	2.308316373607152	1.1716509363029834	0	0.8932763076230558	0.7336827128870617	0.1541998512139112	1.928225918805324	0.3360725445874408	1.0569192628380517	0	0.3407818689347515	0	0	3.450687935860241	2.0715580143270884	0.5780562525155476	0.5999960197405707	0.8633696558338902	2.7330341434104293	1.1414745140725588	0	1.3912638329669405	0.4799926851887565	5.448431601035709	0.9622462894360748	1.4562743027440819	0	0.015852824420434668	0.1299602683806132	0.07740800938920657	0.6279102179724818	0.555221709905046	0.5410330021289587	0.3644895940808272	0.19069711526481292	0.2364003887913033	0.16119975471423334	0.2032706601444264	0.1966260355413208	1.6186820578549197	0.7011934338321666	0.469333475477703	1.1927656259022417	0.6468690246333306	0.3427066575966752	0.2759740445915802	0.850123379949014	0.6623964978747953	0.18440383596824733	0.2850449920298693	0.5050846801750879	2.0425383417837475	1.0593981291374266	0.15037377181283745	1.1383646772208562	0.6761188953891788	1.70063036290701	0.24238173184400105	0.7406677439752889	0.14978541295269673	0.5551571966777143	1.5024206463854508	0.6439782316709755	0.0916287268689144
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	2|1224|28211|356	1.458579820006871	0.1915157461977274	0.5370334409521073	0.6968512680776688	0.9425055373695004	1.974588911111387	2.1837711402597137	0	1.0375898237556886	0	0	1.3023010384959894	0	2.3305445297663745	0.7061005624835129	0	1.6318249460597405	0.7078630209554925	0	3.7264796027876836	0.6681619526789494	0.3208217315228998	0.15561432328143293	0.708231958485343	0.8914321726450759	0.053294973771023324	2.308316373607152	1.1716509363029834	0	0.8932763076230558	0.7336827128870617	0.1541998512139112	1.928225918805324	0.3360725445874408	1.0569192628380517	0	0.34038822012844744	0	0	3.450687935860241	2.0715580143270884	0.5780562525155476	0.5999960197405707	0.8633696558338902	2.7330341434104293	1.1410324971683978	0	1.3912638329669405	0.4799926851887565	5.448431601035709	0.9622462894360748	1.4562743027440819	0	0.015852824420434668	0.12445286642454853	0.06409541988537087	0.5339631189328677	0.27147542711420863	0.2688538737223956	0.1885837033996695	0.12858809789495226	0.17044990912682756	0.1489938958982898	0.10858159564621228	0.1966260355413208	1.6186820578549197	0.7011934338321666	0.469333475477703	1.1927656259022417	0.6468690246333306	0.34015287307091163	0.274897325453536	0.8493761442421656	0.6070856511764369	0.17446357324288522	0.2036008289888676	0.45044942627390994	1.2722752180769104	0.5194372422625134	0.10482631841784976	0.6666025589068966	0.6246892893283509	1.70063036290701	0.24238173184400105	0.7406677439752889	0.14805737257503696	0.5551571966777143	1.4992599316115562	0.6366606493324252	0.0916287268689144
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	2|1224|28211|356|41294	1.4490308032407433	0.1915157461977274	0.5365576448991318	0.6968512680776688	0.9425055373695004	1.971442997750144	2.1837711402597137	0	0.6552528764112621	0	0	1.3023010384959894	0	2.3305445297663745	0.6840741189702289	0	1.6318249460597405	0.7078630209554925	0	3.7264796027876836	0.6497392876613162	0.3208217315228998	0.15076441728870052	0.708231958485343	0.8914321726450759	0.053294973771023324	2.308316373607152	1.1716509363029834	0	0.8846590295697588	0.7336827128870617	0.1541998512139112	1.928225918805324	0.3360725445874408	1.0569192628380517	0	0.34038822012844744	0	0	3.450687935860241	2.0715580143270884	0.5780562525155476	0.5999960197405707	0.8633696558338902	2.7330341434104293	1.138505723180085	0	1.3912638329669405	0.4799926851887565	5.448431601035709	0.9622462894360748	1.4511049864570982	0	0.015852824420434668	0.10641020513422593	0.058249682154353326	0.5339631189328677	0.24010570733781034	0.24993665146492894	0.11907608783824902	0.12572384829027747	0.12662099336742386	0.14183194042237104	0.07331089564068269	0.1966260355413208	1.6186820578549197	0.687131530879665	0.469333475477703	1.1927656259022417	0.6468690246333306	0.34015287307091163	0.274897325453536	0.8476847963548078	0.5571307986083429	0.149376837993824	0.14358705585960066	0.4143953521333811	0.9984238535246576	0.5194372422625134	0.06912265632149563	0.6289153862466412	0.5282324303333481	1.5919847035574983	0.24238173184400105	0.7253771330701676	0.14805737257503696	0.5551571966777143	1.4992599316115562	0.6243296586928042	0.0916287268689144
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium	2|1224|28211|356|41294|374	1.4490308032407433	0.1915157461977274	0.5365576448991318	0.6968512680776688	0.9425055373695004	1.971442997750144	2.1837711402597137	0	0.6552528764112621	0	0	1.3023010384959894	0	2.3305445297663745	0.6840741189702289	0	1.6318249460597405	0.7078630209554925	0	3.7264796027876836	0.6497392876613162	0.3208217315228998	0.15076441728870052	0.708231958485343	0.8914321726450759	0.053294973771023324	2.308316373607152	1.1716509363029834	0	0.8846590295697588	0.7336827128870617	0.1541998512139112	1.928225918805324	0.3360725445874408	1.0569192628380517	0	0.34038822012844744	0	0	3.450687935860241	2.0715580143270884	0.5780562525155476	0.5999960197405707	0.8633696558338902	2.7330341434104293	1.138505723180085	0	1.3912638329669405	0.4799926851887565	5.448431601035709	0.9622462894360748	1.4511049864570982	0	0.015852824420434668	0.10641020513422593	0.058249682154353326	0.5339631189328677	0.22053319365127547	0.24993665146492894	0.112964205082021	0.12572384829027747	0.09010102251928932	0.14183194042237104	0.07331089564068269	0.1966260355413208	1.6186820578549197	0.687131530879665	0.469333475477703	1.1927656259022417	0.6468690246333306	0.34015287307091163	0.274897325453536	0.8476847963548078	0.5571307986083429	0.149376837993824	0.14358705585960066	0.348112315996857	0.9547427966561444	0.5194372422625134	0.06912265632149563	0.4594952957335627	0.5282324303333481	1.5919847035574983	0.24238173184400105	0.7253771330701676	0.14805737257503696	0.5551571966777143	1.4992599316115562	0.6243296586928042	0.0916287268689144
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_erythrophlei	2|1224|28211|356|41294|374|1437360	1.4298174816254658	0.1915157461977274	0.28897506209953805	0.5568999910784008	0.9425055373695004	1.7761916014598529	2.1837711402597137	0	0.6552528764112621	0	0	1.3023010384959894	0	2.3305445297663745	0.33551046707985105	0	0	0.6394429373461058	0	3.1237204090928947	0.6497392876613162	0	0.13029184238386166	0.1870763953062997	0.816400851662604	0.04504078479953017	1.113437385008299	0.5088389465959531	0	0.15070162337533433	0.4780720425943704	0.1541998512139112	1.928225918805324	0	0.9497133706446078	0	0.3034771972609539	0	0	3.246462828823345	2.0715580143270884	0.5647358524251289	0.5268363315579014	0.8633696558338902	2.690013807486028	1.109174781368015	0	1.3565154802735002	0.39042597846901583	5.038217515416076	0.8649019557499088	1.299487329407497	0	0.015852824420434668	0.10641020513422593	0.039603024467057504	0.44624681320815	0.14797624495831316	0.2157530214299423	0.06679414726449183	0.008383922952294317	0.022099285567681586	0.0761380659824275	0.048681178923782265	0.12687760101990506	1.6186820578549197	0.5857693225461531	0.469333475477703	1.0595244429033115	0.6223772572875798	0.34015287307091163	0.274897325453536	0.7623300359193186	0.5001619966630793	0.12353656339591865	0.08757847696141033	0.1520878497255652	0	0.5194372422625134	0	0.186479357119304	0.3246210409228256	1.0147330330209514	0.24238173184400105	0.6485103103329473	0.14805737257503696	0.5551571966777143	1.4015848876069563	0.5493111371644596	0.0916287268689144
