"study_accession"	"sample_accession"	"experiment_accession"	"run_accession"	"tax_id"	"scientific_name"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_ftp"	"submitted_ftp"	"sra_ftp"	"sample_alias"	"sample_title"
"PRJEB34360"	"SAMEA5953224"	"ERX4146825"	"ERR4183478"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/008/ERR4183478/ERR4183478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/008/ERR4183478/ERR4183478_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183478/NG-17261_WAL036_lib282197_6150_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183478/NG-17261_WAL036_lib282197_6150_8_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/008/ERR4183478"	"DogMetagenomeSample36"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA5953224"	"ERX4146826"	"ERR4183479"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/009/ERR4183479/ERR4183479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/009/ERR4183479/ERR4183479_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183479/NG-17261_WAL036_lib282197_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183479/NG-17261_WAL036_lib282197_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/009/ERR4183479"	"DogMetagenomeSample36"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA5953225"	"ERX4146827"	"ERR4183480"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4183480/ERR4183480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4183480/ERR4183480_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183480/NG-17261_WAL037_lib282198_6150_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183480/NG-17261_WAL037_lib282198_6150_8_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/000/ERR4183480"	"DogMetagenomeSample37"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA5953225"	"ERX4146828"	"ERR4183481"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/001/ERR4183481/ERR4183481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/001/ERR4183481/ERR4183481_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183481/NG-17261_WAL037_lib282198_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183481/NG-17261_WAL037_lib282198_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/001/ERR4183481"	"DogMetagenomeSample37"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863126"	"ERX4146829"	"ERR4183482"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/002/ERR4183482/ERR4183482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/002/ERR4183482/ERR4183482_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183482/NG-17261_WAL038_lib282199_6150_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183482/NG-17261_WAL038_lib282199_6150_8_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/002/ERR4183482"	"DogMetagenomeSample38"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863126"	"ERX4146830"	"ERR4183483"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/003/ERR4183483/ERR4183483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/003/ERR4183483/ERR4183483_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183483/NG-17261_WAL038_lib282199_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183483/NG-17261_WAL038_lib282199_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/003/ERR4183483"	"DogMetagenomeSample38"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863127"	"ERX4146831"	"ERR4183484"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/004/ERR4183484/ERR4183484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/004/ERR4183484/ERR4183484_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183484/NG-17261_WAL039_lib282200_6150_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183484/NG-17261_WAL039_lib282200_6150_8_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/004/ERR4183484"	"DogMetagenomeSample39"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863127"	"ERX4146832"	"ERR4183485"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/005/ERR4183485/ERR4183485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/005/ERR4183485/ERR4183485_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183485/NG-17261_WAL039_lib282200_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183485/NG-17261_WAL039_lib282200_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/005/ERR4183485"	"DogMetagenomeSample39"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863128"	"ERX4146833"	"ERR4183486"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/006/ERR4183486/ERR4183486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/006/ERR4183486/ERR4183486_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183486/NG-17261_WAL040_lib282201_6155_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183486/NG-17261_WAL040_lib282201_6155_2_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/006/ERR4183486"	"DogMetagenomeSample40"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863128"	"ERX4146834"	"ERR4183487"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/007/ERR4183487/ERR4183487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/007/ERR4183487/ERR4183487_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183487/NG-17261_WAL040_lib282201_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183487/NG-17261_WAL040_lib282201_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/007/ERR4183487"	"DogMetagenomeSample40"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863129"	"ERX4146835"	"ERR4183488"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/008/ERR4183488/ERR4183488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/008/ERR4183488/ERR4183488_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183488/NG-17261_WAL041_lib282202_6155_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183488/NG-17261_WAL041_lib282202_6155_2_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/008/ERR4183488"	"DogMetagenomeSample41"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863129"	"ERX4146836"	"ERR4183489"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/009/ERR4183489/ERR4183489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/009/ERR4183489/ERR4183489_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183489/NG-17261_WAL041_lib282202_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183489/NG-17261_WAL041_lib282202_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/009/ERR4183489"	"DogMetagenomeSample41"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863130"	"ERX4146837"	"ERR4183490"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4183490/ERR4183490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4183490/ERR4183490_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183490/NG-17261_WAL042_lib282203_6155_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183490/NG-17261_WAL042_lib282203_6155_2_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/000/ERR4183490"	"DogMetagenomeSample42"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863131"	"ERX4146838"	"ERR4183491"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/001/ERR4183491/ERR4183491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/001/ERR4183491/ERR4183491_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183491/NG-17261_WAL043_lib282204_6155_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183491/NG-17261_WAL043_lib282204_6155_2_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/001/ERR4183491"	"DogMetagenomeSample43"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863131"	"ERX4146839"	"ERR4183492"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/002/ERR4183492/ERR4183492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/002/ERR4183492/ERR4183492_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183492/NG-17261_WAL043_lib282204_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183492/NG-17261_WAL043_lib282204_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/002/ERR4183492"	"DogMetagenomeSample43"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863132"	"ERX4146840"	"ERR4183493"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/003/ERR4183493/ERR4183493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/003/ERR4183493/ERR4183493_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183493/NG-17261_WAL044_lib282205_6155_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183493/NG-17261_WAL044_lib282205_6155_2_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/003/ERR4183493"	"DogMetagenomeSample44"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863132"	"ERX4146841"	"ERR4183494"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/004/ERR4183494/ERR4183494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/004/ERR4183494/ERR4183494_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183494/NG-17261_WAL044_lib282205_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183494/NG-17261_WAL044_lib282205_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/004/ERR4183494"	"DogMetagenomeSample44"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863133"	"ERX4146842"	"ERR4183495"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/005/ERR4183495/ERR4183495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/005/ERR4183495/ERR4183495_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183495/NG-17261_WAL045_lib282206_6155_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183495/NG-17261_WAL045_lib282206_6155_2_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/005/ERR4183495"	"DogMetagenomeSample45"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863133"	"ERX4146843"	"ERR4183496"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/006/ERR4183496/ERR4183496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/006/ERR4183496/ERR4183496_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183496/NG-17261_WAL045_lib282206_6163_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183496/NG-17261_WAL045_lib282206_6163_4_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/006/ERR4183496"	"DogMetagenomeSample45"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863134"	"ERX4146844"	"ERR4183497"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/007/ERR4183497/ERR4183497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/007/ERR4183497/ERR4183497_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183497/NG-17261_WAL046_lib282207_6155_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183497/NG-17261_WAL046_lib282207_6155_7_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/007/ERR4183497"	"DogMetagenomeSample46"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863135"	"ERX4146845"	"ERR4183498"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/008/ERR4183498/ERR4183498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/008/ERR4183498/ERR4183498_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183498/NG-17261_WAL047_lib282208_6155_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183498/NG-17261_WAL047_lib282208_6155_7_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/008/ERR4183498"	"DogMetagenomeSample47"	"DogMetagenomeSample"
"PRJEB34360"	"SAMEA6863136"	"ERX4146846"	"ERR4183499"	9615	"Canis lupus familiaris"	"ILLUMINA"	"unspecified"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/009/ERR4183499/ERR4183499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/009/ERR4183499/ERR4183499_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183499/NG-17261_WAL048_lib282209_6155_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR418/ERR4183499/NG-17261_WAL048_lib282209_6155_7_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/err/ERR418/009/ERR4183499"	"DogMetagenomeSample48"	"DogMetagenomeSample"
"PRJEB42019"	"SAMEA7723399"	"ERX4813685"	"ERR5004402"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s001"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004402/ERR5004402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004402/ERR5004402_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004402/13114.bowen.74.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004402/13114.bowen.74.s001.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s001"	"13114.bowen.74.s001"
"PRJEB42019"	"SAMEA7723872"	"ERX4813686"	"ERR5004403"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s002"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004403/ERR5004403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004403/ERR5004403_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004403/13114.bowen.74.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004403/13114.bowen.74.s002.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s002"	"13114.bowen.74.s002"
"PRJEB42019"	"SAMEA7723873"	"ERX4813687"	"ERR5004404"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s003"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004404/ERR5004404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004404/ERR5004404_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004404/13114.bowen.74.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004404/13114.bowen.74.s003.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s003"	"13114.bowen.74.s003"
"PRJEB42019"	"SAMEA7723400"	"ERX4813688"	"ERR5004405"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004405/ERR5004405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004405/ERR5004405_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004405/13114.bowen.74.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004405/13114.bowen.74.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s004"	"13114.bowen.74.s004"
"PRJEB42019"	"SAMEA7723401"	"ERX4813689"	"ERR5004406"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s005"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004406/ERR5004406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004406/ERR5004406_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004406/13114.bowen.74.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004406/13114.bowen.74.s005.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s005"	"13114.bowen.74.s005"
"PRJEB42019"	"SAMEA7723402"	"ERX4813690"	"ERR5004407"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s006"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004407/ERR5004407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004407/ERR5004407_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004407/13114.bowen.74.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004407/13114.bowen.74.s006.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s006"	"13114.bowen.74.s006"
"PRJEB42019"	"SAMEA7723874"	"ERX4813691"	"ERR5004408"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s007"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004408/ERR5004408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004408/ERR5004408_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004408/13114.bowen.74.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004408/13114.bowen.74.s007.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s007"	"13114.bowen.74.s007"
"PRJEB42019"	"SAMEA7723875"	"ERX4813692"	"ERR5004409"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s008"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004409/ERR5004409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004409/ERR5004409_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004409/13114.bowen.74.s008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004409/13114.bowen.74.s008.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s008"	"13114.bowen.74.s008"
"PRJEB42019"	"SAMEA7723876"	"ERX4813693"	"ERR5004410"	412755	"marine sediment metagenome"	"ILLUMINA"	"13114.bowen.74.s009"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004410/ERR5004410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004410/ERR5004410_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004410/13114.bowen.74.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004410/13114.bowen.74.s009.R2.fastq.gz"	NA	"qiita_sid_13114:13114.bowen.74.s009"	"13114.bowen.74.s009"
"PRJEB42019"	"SAMEA7724237"	"ERX4814070"	"ERR5004787"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004787/ERR5004787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004787/ERR5004787_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004787/13114.roy.chowdhury.45.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004787/13114.roy.chowdhury.45.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s004"	"13114.roy.chowdhury.45.s004"
"PRJEB42019"	"SAMEA7724239"	"ERX4814072"	"ERR5004789"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s006"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004789/ERR5004789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004789/ERR5004789_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004789/13114.roy.chowdhury.45.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004789/13114.roy.chowdhury.45.s006.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s006"	"13114.roy.chowdhury.45.s006"
"PRJEB42019"	"SAMEA7724240"	"ERX4814073"	"ERR5004790"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s007"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004790/ERR5004790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004790/ERR5004790_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004790/13114.roy.chowdhury.45.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004790/13114.roy.chowdhury.45.s007.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s007"	"13114.roy.chowdhury.45.s007"
"PRJEB42019"	"SAMEA7724243"	"ERX4814076"	"ERR5004793"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s010"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004793/ERR5004793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004793/ERR5004793_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004793/13114.roy.chowdhury.45.s010.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004793/13114.roy.chowdhury.45.s010.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s010"	"13114.roy.chowdhury.45.s010"
"PRJEB42019"	"SAMEA7724246"	"ERX4814079"	"ERR5004796"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s013"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004796/ERR5004796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004796/ERR5004796_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004796/13114.roy.chowdhury.45.s013.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004796/13114.roy.chowdhury.45.s013.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s013"	"13114.roy.chowdhury.45.s013"
