Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005164	reERR5005165	reERR5005166	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005335
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Brevibacteriaceae	0	0	0	0	0	0	0	0	3.01318743605678e-05	0.000243264015958129	0	0.621482979070617	1.44622622973794	1.10732512123657	0.0371072328481924	1.76393124918365	0	0	0	7.35114418503828e-06	0.000454046895351617	0	0.00213046914533352	0.000452813396153807	1.17365158416681	0.00540170939462066	0.000186170239063961	6.58559620162131e-06	0	0	0	2.21750064582756e-05	0	0	0	0	0.00010461406175965	0.000124543478334046	0	0	0	0	0	0	0	2.9634069921925e-05	7.27265724591572e-06	0	0	0	2.22228525446703e-05	3.70372679096095e-05	0	0.000211205576966866	5.78033851772806e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Brevibacteriaceae|g__Brevibacterium	0	0	0	0	0	0	0	0	3.01318743605678e-05	0.000243264015958129	0	0.621482979070617	1.44622622973794	1.10732512123657	0.0371072328481924	1.76393124918365	0	0	0	7.35114418503828e-06	0.000454046895351617	0	0.00213046914533352	0.000452813396153807	1.17365158416681	0.00540170939462066	0.000186170239063961	6.58559620162131e-06	0	0	0	2.21750064582756e-05	0	0	0	0	0.00010461406175965	0.000124543478334046	0	0	0	0	0	0	0	2.9634069921925e-05	7.27265724591572e-06	0	0	0	2.22228525446703e-05	3.70372679096095e-05	0	0.000211205576966866	5.78033851772806e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium epidermidis	0	0	0	0	0	0	0	0	3.01318743605678e-05	0.000198384613245456	0	0.115803054924258	0.416695789847644	0.90530465709551	0.0221924334015929	1.63438232027125	0	0	0	7.35114418503828e-06	0.000218805715739564	0	0.000684700916912424	0	0.049033387541378	0.00167588139133919	0	6.58559620162131e-06	0	0	0	2.21750064582756e-05	0	0	0	0	0.00010461406175965	0.000124543478334046	0	0	0	0	0	0	0	2.9634069921925e-05	7.27265724591572e-06	0	0	0	2.22228525446703e-05	0	0	0.000136279145388981	5.78033851772806e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium intestinavium	0	0	0	0	0	0	0	0	0	0	0	0.448467382083659	0.125942113045104	0.032635167542127	0.00122877373502847	0.053750299332789	0	0	0	0	0	0	3.65745817011822e-05	0	0.00140221455260104	2.64083627292107e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70372679096095e-05	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium intestinigallinarum	0	0	0	0	0	0	0	0	0	4.4879402712673e-05	0	0.0569171534299257	0.901797576595811	0.0885153387739639	0.0135005625878974	0.0656577284026175	0	0	0	0	0	0	8.7550007280179e-06	0	0.000278346874481189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Cellulomonadaceae	0	0	0	0	0	0	0	0	2.6440168276924e-05	5.1531522621227e-05	0	0.00141894862082719	1.99658594336382	0.0259505360730769	0.00703903274300085	0.00961001605504108	0.000347540543474872	0	0	0	9.89047549753428e-06	0	0	2.315482846367e-05	6.12868328391127	8.4076259344808e-06	0	0	0	0	0	0	0	0	0	0	3.95036680234544e-05	0.00023298411888303	0	0	0	0	9.291534429903e-05	0	0	5.79643180551853e-05	0.000286109479329401	2.63193802655067e-05	0.0021872911676223	2.5207476986811e-05	0	0.000437733841809951	0	0.00318795940042041	3.09462382235184e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Cellulomonadaceae|g__Flavimobilis	0	0	0	0	0	0	0	0	9.6585707125157e-06	5.1531522621227e-05	0	0.00136198474972882	1.25940854711764	0.00378809372350593	0.0042643168199445	0.00886410440580141	0.000347540543474872	0	0	0	9.89047549753428e-06	0	0	0	0.000169202136925714	0	0	0	0	0	0	0	0	0	0	0	0	0.000196556090415322	0	0	0	0	9.291534429903e-05	0	0	5.79643180551853e-05	0.000283778227774105	0	0.0021872911676223	2.5207476986811e-05	0	0.000437733841809951	0	0.00271967733352024	2.88571237468526e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Cellulomonadaceae|g__Flavimobilis|s__Flavimobilis rhizosphaerae	0	0	0	0	0	0	0	0	9.6585707125157e-06	5.1531522621227e-05	0	0.00136198474972882	1.25940854711764	0.00378809372350593	0.0042643168199445	0.00886410440580141	0.000347540543474872	0	0	0	9.89047549753428e-06	0	0	0	0.000169202136925714	0	0	0	0	0	0	0	0	0	0	0	0	0.000196556090415322	0	0	0	0	9.291534429903e-05	0	0	5.79643180551853e-05	0.000283778227774105	0	0.0021872911676223	2.5207476986811e-05	0	0.000437733841809951	0	0.00271967733352024	2.88571237468526e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Cellulomonadaceae|g__Isoptericola	0	0	0	0	0	0	0	0	1.67815975644083e-05	0	0	0	0.000203490813448416	0.0220219444103518	0.00273447982953237	0.000276565230286759	0	0	0	0	0	0	0	2.315482846367e-05	6.12851408177435	8.4076259344808e-06	0	0	0	0	0	0	0	0	0	0	3.95036680234544e-05	3.64280284677083e-05	0	0	0	0	0	0	0	0	2.33125155529609e-06	2.63193802655067e-05	0	0	0	0	0	0.000468282066900176	2.08911447666583e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Dermabacteraceae	0	0	0	0	0	0	0	0	1.05257709783134e-05	0	0	0.185828091911979	0.722685781065878	1.11842328645708	0.0063274751865307	2.28546899967644	2.27300488652248e-05	3.73167210372191e-06	0	2.28210198252497e-05	9.05607687540843e-05	0	0.000179688193731441	0	0.00848176130529481	0.000142409038477075	0	0	0	0	0	0.000800004556794451	0	1.32925540582806e-05	0	0	0	3.34115716660398e-05	0	0	1.67684234061096e-05	0	1.77243016334004e-05	0	6.64624402150541e-05	0.000523336006381362	3.0713664662946e-06	3.46751348122387e-06	0.000382472073353734	0	0.000136222687075734	2.27451670732644e-05	0	5.60863710457431e-06	1.37617841654739e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Dermabacteraceae|g__Brachybacterium	0	0	0	0	0	0	0	0	1.05257709783134e-05	0	0	0.185828091911979	0.722685781065878	1.11842328645708	0.0063274751865307	2.28546899967644	2.27300488652248e-05	3.73167210372191e-06	0	2.28210198252497e-05	9.05607687540843e-05	0	0.000179688193731441	0	0.00848176130529481	0.000142409038477075	0	0	0	0	0	0.000800004556794451	0	1.32925540582806e-05	0	0	0	3.34115716660398e-05	0	0	1.67684234061096e-05	0	1.77243016334004e-05	0	6.64624402150541e-05	0.000523336006381362	3.0713664662946e-06	3.46751348122387e-06	0.000382472073353734	0	0.000136222687075734	2.27451670732644e-05	0	5.60863710457431e-06	1.37617841654739e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium paraconglomeratum	0	0	0	0	0	0	0	0	3.68489019650424e-06	0	0	0.0913587409331432	0.209470881277718	0.610426013375625	0.00285293375588449	1.94754628901389	2.27300488652248e-05	0	0	4.04544087346706e-06	9.05607687540843e-05	0	0.000122728028789865	0	0.00760292816023475	0.000121845239426925	0	0	0	0	0	0.000588372465887869	0	1.32925540582806e-05	0	0	0	0	0	0	1.67684234061096e-05	0	1.77243016334004e-05	0	3.44680365496569e-05	0.000427542366772969	3.0713664662946e-06	3.46751348122387e-06	0.000382472073353734	0	0	1.55350747393564e-05	0	5.60863710457431e-06	1.37617841654739e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00172949084691405	0	0.00012749484990902	0	0	0	0	0	0	0	0	0	8.69282651588695e-05	0	0	0	0	0	0	2.22837538905608e-05	0	0	0	0	6.57044342391266e-05	0.472405262073411	1.62243437620511e-05	0.0127213023099636	1.68807044693522	0.0756244981088271	0	0	0.000243679687801412	8.93381910158686e-05	5.62200207593718e-05	2.10123271247762e-05	0.000632097823378782	0	0	0	0	0.000186928717110949	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Microbacteriaceae|g__Microbacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.00172949084691405	0	0.00012749484990902	0	0	0	0	0	0	0	0	0	8.69282651588695e-05	0	0	0	0	0	0	2.22837538905608e-05	0	0	0	0	6.57044342391266e-05	0.472405262073411	1.62243437620511e-05	0.0127213023099636	1.68807044693522	0.0756244981088271	0	0	0.000243679687801412	8.93381910158686e-05	5.62200207593718e-05	2.10123271247762e-05	0.000632097823378782	0	0	0	0	0.000186928717110949	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales	0	0	0	0.000156733935659548	0	0	0	8.10967750676448e-06	0.00144210316601043	0.00428870489022117	0	3.43663588976271	8.39852548681523	1.00801539511165	0.542917276220135	1.65169454132503	9.09308176859266e-05	1.31585050727088e-05	1.11757678228582e-05	0.000374044138006174	0.00128300157417083	0	1.87518857015954e-05	1.10943562987868e-05	0.00157587125350863	0.00439577051619897	0	3.96154000136992e-05	0	6.10168775696548e-06	8.8406662333044e-05	2.05482798516078e-05	0	0	0	0	9.26221586915951e-05	7.91476850096961e-05	0	0.000242939876448428	0	0	0.000127070555714326	0.000126031087040859	0.000119378577326202	0.000117743621461481	4.14792048262636e-05	7.56636783607187e-06	0.000564514606669632	4.72369137246006e-05	0.000140033939423383	2.01597380930543e-05	0	2.79275102735165e-05	0.000445939909777987	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae	0	0	0	0.000156733935659548	0	0	0	8.10967750676448e-06	0.00144210316601043	0.00428870489022117	0	0.962420632015041	7.96615115328727	0.996732124865026	0.539826830210773	1.62154030297788	9.09308176859266e-05	1.31585050727088e-05	0	0.000366877331409489	0.00128300157417083	0	1.87518857015954e-05	1.10943562987868e-05	0.0013658342672924	0.00433261226291428	0	3.96154000136992e-05	0	6.10168775696548e-06	6.49725189372013e-05	2.05482798516078e-05	0	0	0	0	9.26221586915951e-05	4.67722286330927e-05	0	0.000242939876448428	0	0	0.000127070555714326	2.49103434696605e-05	0.000119378577326202	0.000117743621461481	2.01058382923652e-05	7.56636783607187e-06	0.000564514606669632	4.72369137246006e-05	5.33715738349355e-05	1.59678365777182e-05	0	5.88414528988874e-06	0.000444720907342602	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium	0	0	0	0.000156733935659548	0	0	0	0	0.00138161846473027	0.00417198181670615	0	0.927327243155849	7.25702452627997	0.890320682118504	0.519348792224635	1.51530113356748	9.09308176859266e-05	1.31585050727088e-05	0	0.000366877331409489	0.00124873857799395	0	0	1.10943562987868e-05	0.000829776089199216	0.004319072624826	0	3.96154000136992e-05	0	6.10168775696548e-06	6.49725189372013e-05	0	0	0	0	0	9.26221586915951e-05	9.05985952833063e-06	0	0.000231667662553142	0	0	0.000120880532705893	2.49103434696605e-05	0.000119378577326202	0.000112594841997959	2.01058382923652e-05	7.56636783607187e-06	0.000455226554551863	4.72369137246006e-05	5.33715738349355e-05	1.59678365777182e-05	0	5.88414528988874e-06	0.000443279060509085	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium|s__Corynebacterium casei	0	0	0	0	0	0	0	0	3.33894362093827e-05	0	0	0.0294104727948989	0.836639736307246	0.357033457228227	0.00603031192988708	0.276199575536003	0	0	0	1.22188163717515e-05	0	0	0	0	8.66559310938913e-05	1.67281981786455e-05	0	0	0	0	0	0	0	0	0	0	0	9.05985952833063e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17305030217232e-05	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium|s__Corynebacterium faecigallinarum	0	0	0	0	0	0	0	0	0.000196297920584913	0.000419915152113017	0	0.317075073610485	1.23336902194507	0.103290123145927	0.0481169362241737	0.207068400726956	0	0	0	0	0	0	0	0	0.000200336601484443	0	0	3.0000798616839e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24131529488232e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium|s__Corynebacterium glutamicum	0	0	0	0	0	0	0	0	9.24680467293013e-05	0.000193048516419109	0	0.0409510601648248	1.67846533465522	0.228008651535619	0.023276752019675	0.0967509727858877	9.09308176859266e-05	1.31585050727088e-05	0	0.00033985673426473	0.000288181564959324	0	0	1.10943562987868e-05	0.000156510800930766	0.00430234442664735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73514430568057e-05	2.49103434696605e-05	0	0.000112594841997959	2.01058382923652e-05	7.56636783607187e-06	0.000455226554551863	0	5.33715738349355e-05	4.23733355599498e-06	0	0	0.000148644633141346	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium|s__Corynebacterium stationis	0	0	0	0	0	0	0	0	5.40680719752019e-06	0	0	0.398013156701674	0.333898980686683	0.175955647810654	0.00129754570536159	0.713134259395207	0	0	0	1.48017807730082e-05	0.000960557013034621	0	0	0	8.21513773509192e-05	0	0	9.61460139686025e-06	0	0	0	0	0	0	0	0	3.80204832442632e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01601645858284e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium|s__Corynebacterium variabile	0	0	0	0.000156733935659548	0	0	0	0	0.000940934790165118	0.00312447027960177	0	0.0167286507150259	0.511861728620386	0.0241576998798224	0.397009124931369	0.0299507956423101	0	0	0	0	0	0	0	0	0.000304121378339196	0	0	0	0	6.10168775696548e-06	0	0	0	0	0	0	5.46016754473319e-05	0	0	0.000231667662553142	0	0	0	0	3.47285705710303e-05	0	0	0	0	0	0	0	0	5.88414528988874e-06	0.000255546974303108	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium|s__Corynebacterium xerosis	0	0	0	0	0	0	0	0	0.000113121463844034	0.000434547868572256	0	0.125148829168941	2.66278972406537	0.00187510251825472	0.0436181214141683	0.192197129481118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49725189372013e-05	0	0	0	0	0	0	0	0	0	0	0	4.35290896490876e-05	0	8.46500067551715e-05	0	0	0	0	4.72369137246006e-05	0	0	0	0	2.36582836572256e-05	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Pseudonocardiaceae	0	0	0	0	0	0	0	0	0	0	0	2.47421525774767	0.432374333527953	0.011283270246626	0.00309044600936179	0.0301542383471417	0	0	1.11757678228582e-05	7.16680659668472e-06	0	0	0	0	0.000210036986216225	6.3158253284686e-05	0	0	0	0	2.34341433958428e-05	0	0	0	0	0	0	3.23754563766033e-05	0	0	0	0	0	0.000101120743571198	0	0	2.13733665338984e-05	0	0	0	8.66623655884476e-05	4.19190151533609e-06	0	2.20433649836277e-05	1.21900243538527e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Pseudonocardiaceae|g__Saccharomonospora	0	0	0	0	0	0	0	0	0	0	0	1.67625685823359	0.420391761736144	0.0107518855472088	0.00293826694836064	0.0271082595576096	0	0	0	0	0	0	0	0	0.00010838290128516	2.39113221876501e-05	0	0	0	0	0	0	0	0	0	0	0	3.23754563766033e-05	0	0	0	0	0	0	0	0	1.0491047330646e-05	0	0	0	0	4.19190151533609e-06	0	1.21072372149317e-05	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Pseudonocardiaceae|g__Saccharomonospora|s__Saccharomonospora viridis	0	0	0	0	0	0	0	0	0	0	0	1.67625685823359	0.420391761736144	0.0107518855472088	0.00293826694836064	0.0271082595576096	0	0	0	0	0	0	0	0	0.00010838290128516	2.39113221876501e-05	0	0	0	0	0	0	0	0	0	0	0	3.23754563766033e-05	0	0	0	0	0	0	0	0	1.0491047330646e-05	0	0	0	0	4.19190151533609e-06	0	1.21072372149317e-05	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Pseudonocardiaceae|g__Saccharopolyspora	0	0	0	0	0	0	0	0	0	0	0	0.797958399514082	0.0119825717918091	0.000531384699417237	0.000152179061001154	0.00304597878953216	0	0	1.11757678228582e-05	7.16680659668472e-06	0	0	0	0	0.000101654084931065	3.92469310970358e-05	0	0	0	0	2.34341433958428e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000101120743571198	0	0	1.08823192032524e-05	0	0	0	8.66623655884476e-05	0	0	9.93612776869599e-06	1.21900243538527e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Mycobacteriales|f__Pseudonocardiaceae|g__Saccharopolyspora|s__Saccharopolyspora rectivirgula	0	0	0	0	0	0	0	0	0	0	0	0.797958399514082	0.0119825717918091	0.000531384699417237	0.000152179061001154	0.00304597878953216	0	0	1.11757678228582e-05	7.16680659668472e-06	0	0	0	0	0.000101654084931065	3.92469310970358e-05	0	0	0	0	2.34341433958428e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000101120743571198	0	0	1.08823192032524e-05	0	0	0	8.66623655884476e-05	0	0	9.93612776869599e-06	1.21900243538527e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Propionibacteriales	0	0	0	0	0	0	0	0	4.25534350473523e-05	0	0	0.00441430695844551	0.622753907077135	0.0253878957941735	0.0156395783010414	0.0221012029083069	0	1.7917201011393e-05	0	5.6664970113337e-05	0	0	1.95348415351013e-05	0.000621527244819026	1.53857436819198	0.000352624115657303	0.000133091381129118	0	0	0	0	8.49322102411701e-05	0	0	0	0	0.000125022588291093	0.000190978425771834	0	0	0	0	0	0	0.000307235011961969	0	0	0	0	0	0	5.60626265831568e-06	0	6.42770550991309e-05	7.94611450263469e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae	0	0	0	0	0	0	0	0	0	0	0	1.75975500092054e-05	0.000366276807094971	0.0212155289654146	0.00131591476848439	0.000536473094325648	0	1.7917201011393e-05	0	5.6664970113337e-05	0	0	1.95348415351013e-05	0.000621527244819026	1.53847083130406	0.000352624115657303	0.000133091381129118	0	0	0	0	0	0	0	0	0	2.48523413931781e-05	0.000190978425771834	0	0	0	0	0	0	0.000307235011961969	0	0	0	0	0	0	0	0	6.42770550991309e-05	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides	0	0	0	0	0	0	0	0	0	0	0	1.75975500092054e-05	0.000366276807094971	0.0212155289654146	0.00131591476848439	0.000536473094325648	0	1.7917201011393e-05	0	5.6664970113337e-05	0	0	1.95348415351013e-05	0.000621527244819026	1.53847083130406	0.000352624115657303	0.000133091381129118	0	0	0	0	0	0	0	0	0	2.48523413931781e-05	0.000190978425771834	0	0	0	0	0	0	0.000307235011961969	0	0	0	0	0	0	0	0	6.42770550991309e-05	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	0	0	0	0	0	0	0	0	4.25534350473523e-05	0	0	0.0043967094084363	0.62238763027004	0.00417236682875894	0.014323663532557	0.0215647298139812	0	0	0	0	0	0	0	0	0.000103536887913843	0	0	0	0	0	0	8.49322102411701e-05	0	0	0	0	0.000100170246897915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60626265831568e-06	0	0	7.94611450263469e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Arachnia	0	0	0	0	0	0	0	0	4.25534350473523e-05	0	0	0.0043967094084363	0.62238763027004	0.00417236682875894	0.014323663532557	0.0215647298139812	0	0	0	0	0	0	0	0	0.000103536887913843	0	0	0	0	0	0	8.49322102411701e-05	0	0	0	0	0.000100170246897915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60626265831568e-06	0	0	7.94611450263469e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Arachnia|s__Arachnia sp012837465	0	0	0	0	0	0	0	0	4.25534350473523e-05	0	0	0.0043967094084363	0.62238763027004	0.00417236682875894	0.014323663532557	0.0215647298139812	0	0	0	0	0	0	0	0	0.000103536887913843	0	0	0	0	0	0	8.49322102411701e-05	0	0	0	0	0.000100170246897915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60626265831568e-06	0	0	7.94611450263469e-06	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Streptomycetales	0	0	0	0	0	0	0	0	0	0	0	1.97204161057662e-06	1.79328194153219e-05	3.89113698908469e-05	1.11435194478721e-05	0	0	2.29470033668156e-05	0	2.88639557177835e-06	0	0	0	0	25.5339519115902	0	0	0	0	0	0	5.24749876840859e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.22963591826717e-05	0	1.09569993047798e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae	0	0	0	0	0	0	0	0	0	0	0	1.97204161057662e-06	1.79328194153219e-05	3.89113698908469e-05	1.11435194478721e-05	0	0	2.29470033668156e-05	0	2.88639557177835e-06	0	0	0	0	25.5339519115902	0	0	0	0	0	0	5.24749876840859e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.22963591826717e-05	0	1.09569993047798e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces	0	0	0	0	0	0	0	0	0	0	0	1.97204161057662e-06	1.79328194153219e-05	3.89113698908469e-05	1.11435194478721e-05	0	0	2.29470033668156e-05	0	2.88639557177835e-06	0	0	0	0	25.5339519115902	0	0	0	0	0	0	5.24749876840859e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.22963591826717e-05	0	1.09569993047798e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Streptosporangiales	0	0	0	0	0	0	0	0	0	0	0	0.00613488769336283	6.67419256940447	0.0272196311757415	0.000252401299626138	0.00287737239441305	0	0	0	0	0	0	0	0	1.46417121753885e-05	0	0	6.68808524422067e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52425832537577e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae	0	0	0	0	0	0	0	0	0	0	0	0.00613488769336283	6.67419256940447	0.0272196311757415	0.000252401299626138	0.00287737239441305	0	0	0	0	0	0	0	0	1.46417121753885e-05	0	0	6.68808524422067e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52425832537577e-05	0	0	0	0	0	0	0	0	0
