#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reERR3589593_taxonomic_profile	reERR3589592_taxonomic_profile	reERR3589591_taxonomic_profile	reERR3589590_taxonomic_profile	reERR3589589_taxonomic_profile	reERR3589588_taxonomic_profile	reERR3589587_taxonomic_profile	reERR3589586_taxonomic_profile	reERR3589585_taxonomic_profile	reERR3589584_taxonomic_profile	reERR3589583_taxonomic_profile	reERR3589582_taxonomic_profile	reERR3589581_taxonomic_profile	reERR3589580_taxonomic_profile	reERR3589579_taxonomic_profile	reERR3589578_taxonomic_profile	reERR3589577_taxonomic_profile	reERR3589576_taxonomic_profile	reERR3589575_taxonomic_profile	reERR3589574_taxonomic_profile	reERR3589573_taxonomic_profile	reERR3589572_taxonomic_profile	reERR3589571_taxonomic_profile	reERR3589570_taxonomic_profile	reERR3589569_taxonomic_profile	reERR3589568_taxonomic_profile	reERR3589567_taxonomic_profile	reERR3589566_taxonomic_profile	reERR3589565_taxonomic_profile	reERR3589564_taxonomic_profile	reERR3589563_taxonomic_profile	reERR3589562_taxonomic_profile	reERR3589561_taxonomic_profile	reERR3589560_taxonomic_profile	reERR3589559_taxonomic_profile	reERR3589558_taxonomic_profile	reERR3589557_taxonomic_profile	reERR3589556_taxonomic_profile	reERR3589555_taxonomic_profile	reERR3589554_taxonomic_profile	reERR3589553_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_Order_II_Incertae_sedis	2|976||1100069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002036069270794257	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_Order_II_Incertae_sedis|f__Rhodothermaceae|g__Salinibacter	2|976||1100069|563843|146918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002036069270794257	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_Order_II_Incertae_sedis|f__Rhodothermaceae|g__Salinibacter|s__Salinibacter_ruber	2|976||1100069|563843|146918|146919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002036069270794257	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015391396379718964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015391396379718964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015391396379718964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015391396379718964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_histicola	2|976|200643|171549|171552|838|470565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015391396379718964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia	2|976|768503	0.0013284921532178598	0	0	0	0	0	0	0	0.0027933708633863354	0.003132022436905237	0	0	0	0	0	0	0	0	0	0.00017864732338384142	0.0004659850398323989	0.0005195529196421292	0	0.0010953550710597994	0	0	0.0011254209579050457	0	0	0	5.327310172229829e-05	0	0	0.00027524260888259515	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0013284921532178598	0	0	0	0	0	0	0	0.0027933708633863354	0.003132022436905237	0	0	0	0	0	0	0	0	0	0.00017864732338384142	0.0004659850398323989	0.0005195529196421292	0	0.0010953550710597994	0	0	0.0011254209579050457	0	0	0	5.327310172229829e-05	0	0	0.00027524260888259515	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	2|976|768503|768507|89373	0.0013284921532178598	0	0	0	0	0	0	0	0.0027933708633863354	0.003132022436905237	0	0	0	0	0	0	0	0	0	0.00017864732338384142	0.0004659850398323989	0.0005195529196421292	0	0.0010953550710597994	0	0	0.0011254209579050457	0	0	0	5.327310172229829e-05	0	0	0.00027524260888259515	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Cytophagaceae_unclassified	2|976|768503|768507|89373|	0.0013284921532178598	0	0	0	0	0	0	0	0.0008697193062236398	0.003132022436905237	0	0	0	0	0	0	0	0	0	0.00017864732338384142	0.0004659850398323989	0.0005195529196421292	0	0.0010953550710597994	0	0	0.0011254209579050457	0	0	0	5.327310172229829e-05	0	0	0.00027524260888259515	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Cytophagaceae_unclassified|s__Cytophagaceae_bacterium	2|976|768503|768507|89373||2026729	0.0013284921532178598	0	0	0	0	0	0	0	0.0008697193062236398	0.003132022436905237	0	0	0	0	0	0	0	0	0	0.00017864732338384142	0.0004659850398323989	0.0005195529196421292	0	0.0010953550710597994	0	0	0.0011254209579050457	0	0	0	5.327310172229829e-05	0	0	0.00027524260888259515	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Pseudarcicella	2|976|768503|768507|89373|1664383	0	0	0	0	0	0	0	0	0.0019236515571626953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Pseudarcicella|s__Pseudarcicella_sp_HME7025	2|976|768503|768507|89373|1664383|2183547	0	0	0	0	0	0	0	0	0.0019236515571626953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	0.027192119858418268	0	0.01556507140472849	0.004369569436818309	0.016694067965086108	0.005032535639768618	0.002826054097845762	0.04849112848444236	0.0197061685009717	0.01748049079844521	0.00372827867708256	2.5570561028142984e-05	0.00467799480086215	0.01695477762139666	0.00959701794892943	0.018062468269746442	0.018688860719568164	0.007326935561178327	0.028251561496538964	0.010087272278298722	0.017166369538247326	0.02192951232203956	0.11529371841778055	0.01474999954795816	0.0017208982828286448	1.0306941451434155	0.02813003309727134	0.01328234380237647	0.0006728658570271742	0	0.024691255426208824	0.01807043763624729	0.006982592586021589	0.007521445135906628	0.005680867972641233	0.024475247924234854	0.02625337776072452	0.026356487868860082	0.006981604210629757	0.008511009106683445	0.011249429968807356
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.027192119858418268	0	0.01556507140472849	0.004369569436818309	0.016694067965086108	0.0013097031474454475	0.000908935636622393	0.04849112848444236	0.0197061685009717	0.01748049079844521	0.00372827867708256	1.985478856302867e-05	0.004588764867355317	0.008566775369805536	0.009512165321694622	0.014629055072029194	0.018688860719568164	0.0008615348664020885	0.00020707688005548082	0.010087272278298722	0.017166369538247326	0.02192951232203956	0.11529371841778055	0.01474999954795816	0.0015496778390277036	0.4802496139632521	0.02813003309727134	0.013243866214248364	0.0005643984101293513	0	0.024691255426208824	0.017869564082265005	0.00014008160058357903	0.007047629168526562	0.005680867972641233	0.024475247924234854	0.013836407338454941	0.026356487868860082	0.006114884347741824	0.008467106494870777	0.011249429968807356
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Crocinitomicaceae	2|976|117743|200644|1853230	0	0	0	0	0	0	0	0	0	0	0	1.985478856302867e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Crocinitomicaceae|g__Crocinitomicaceae_unclassified	2|976|117743|200644|1853230|	0	0	0	0	0	0	0	0	0	0	0	1.985478856302867e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Crocinitomicaceae|g__Crocinitomicaceae_unclassified|s__Crocinitomicaceae_bacterium_TMED16	2|976|117743|200644|1853230||1986722	0	0	0	0	0	0	0	0	0	0	0	1.985478856302867e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae	2|976|117743|200644|246874	0.0003218409463141437	0	0	0	0	0	0	0	0	0.0016298508277693502	0	0	0	0.0037085279832919813	0	0.007831345264361588	0	0	0	0.0005587848818716804	0	0	0	0	0	0.4748475726026007	0	0	0	0	0	0	0	0	0	0	0.009899215105363743	0	0.00011135677769395513	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Cryomorphaceae_unclassified	2|976|117743|200644|246874|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037085279832919813	0	0.007831345264361588	0	0	0	0	0	0	0	0	0	0.4748475726026007	0	0	0	0	0	0	0	0	0	0	0.009899215105363743	0	0.00011135677769395513	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Cryomorphaceae_unclassified|s__Cryomorphaceae_bacterium_BACL21_MAG_121220_bin10	2|976|117743|200644|246874||1655592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037085279832919813	0	0.007831345264361588	0	0	0	0	0	0	0	0	0	0.4748475726026007	0	0	0	0	0	0	0	0	0	0	0.009899215105363743	0	0.00011135677769395513	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Owenweeksia	2|976|117743|200644|246874|267986	0.0003218409463141437	0	0	0	0	0	0	0	0	0.0016298508277693502	0	0	0	0	0	0	0	0	0	0.0005587848818716804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Owenweeksia|s__Owenweeksia_sp	2|976|117743|200644|246874|267986|2024847	0.0003218409463141437	0	0	0	0	0	0	0	0	0.0016298508277693502	0	0	0	0	0	0	0	0	0	0.0005587848818716804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2|976|117743|200644|49546	0.026870431805665326	0	0.01556507140472849	0.004369569436818309	0.016694067965086108	0.0013097031474454475	0.000908935636622393	0.04849112848444236	0.0197061685009717	0.01585063997067586	0.00372827867708256	0	0.004588764867355317	0.004858247386513555	0.009512165321694622	0.0067977098076676045	0.018688860719568164	0.0008615348664020885	0.00020707688005548082	0.009528487396427041	0.017166369538247326	0.02192951232203956	0.11529371841778055	0.01474999954795816	0.0015496778390277036	0.005402041360651349	0.02813003309727134	0.013243866214248364	0.0005643984101293513	0	0.024691255426208824	0.017869564082265005	0.00014008160058357903	0.007047629168526562	0.005680867972641233	0.024475247924234854	0.0039368044087971545	0.026356487868860082	0.006003527570047871	0.008467106494870777	0.011249429968807356
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Aequorivita	2|976|117743|200644|49546|153265	0.0002700100290692531	0	0	0	0	0	0	0	0.0002145022369699681	0.0001275966318167543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018428978509400345	0	0	0	0	0	0	0	0	0	0	0	0	0	9.429774041769086e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Aequorivita|s__Aequorivita_sp	2|976|117743|200644|49546|153265|1872390	0.0002700100290692531	0	0	0	0	0	0	0	0.0002145022369699681	0.0001275966318167543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018428978509400345	0	0	0	0	0	0	0	0	0	0	0	0	0	9.429774041769086e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Croceibacter	2|976|117743|200644|49546|216431	0.02100054220429116	0	0	0	0.0015905101277863102	0	0.00036250131207621566	0	0.014301612926124176	0.011146412304064766	0	0	0	0	0	0.0019041308593796406	0	0	0	0.006278807513920974	0.010968712059652694	0.007620166065773731	0	0.013547161918366116	0	0	0.01463240441863117	0	0	0	0.02204866692897374	0.01644483464897926	0	0.006393640462741454	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Croceibacter|s__Croceibacter_atlanticus	2|976|117743|200644|49546|216431|313588	0.009452185740158192	0	0	0	0.0007058702812245656	0	0.0001858489813498569	0	0.006589215960758826	0.004604958312925828	0	0	0	0	0	0.0006905432057070049	0	0	0	0.002890652325194097	0.005216576922290921	0.0024823461123051746	0	0.005447685311802438	0	0	0.007774434007906033	0	0	0	0.009418088784607304	0.006496888949115351	0	0.002462999668622109	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Croceibacter|s__Croceibacter_sp	2|976|117743|200644|49546|216431|2024829	0.011548203570571777	0	0	0	0.0008846398465617447	0	0.00017665233072635886	0	0.0077125095649648095	0.006541453991138938	0	0	0	0	0	0.0012135876536726355	0	0	0	0.003388155188726876	0.005752135137361774	0.005137819953468557	0	0.008099555870987377	0	0	0.006858072093139112	0	0	0	0.012630578144366434	0.009947945699863913	0	0.003930640794119345	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Dokdonia	2|976|117743|200644|49546|326319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021731251469048215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9449105921022033e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Dokdonia|s__Dokdonia_sp_4H_3_7_5	2|976|117743|200644|49546|326319|983548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021731251469048215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9449105921022033e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium	2|976|117743|200644|49546|237	0	0	0	0	0	0	0	0	0.003222938335323568	0	0	0	0	0	0.004274631744274149	0	0	0	0	0	0	0	0	0	0	0.0009726457050669369	0	0	0	0	0	0	0	0	0	0	0	0.0011358836388599565	0	0.0047981896160260796	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_aquatile	2|976|117743|200644|49546|237|245	0	0	0	0	0	0	0	0	0.00025515069237477567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_ALD4	2|976|117743|200644|49546|237|2058314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004274631744274149	0	0	0	0	0	0	0	0	0	0	0.0009726457050669369	0	0	0	0	0	0	0	0	0	0	0	0.0011358836388599565	0	0.0047981896160260796	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_FEMGT703F	2|976|117743|200644|49546|237|2080765	0	0	0	0	0	0	0	0	0.002967787642948793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa	2|976|117743|200644|49546|225842	0.0002773489200065828	0	0.01556507140472849	0.0033538674445043122	0.011289208217090434	0.0013097031474454475	0.000532256154834951	0.046909652221943335	0	0	0.00372827867708256	0	0.002641703728642498	0.003506495427609432	0	0	0.011742171777436259	0.0008515785226950222	0.00020707688005548082	0.0009853959504108713	0.001390052284175993	0.001787458933927234	0.1120427403851914	0	0.0005489197020585897	0.0013769661346981431	0	0.006130496554089074	0.0005643984101293513	0	0	0	0.00014008160058357903	0.0004981584543773432	0.002971013221473333	0.016869080216529005	0.003336840225917715	0.02260020473485023	0.001471349058884008	0.000126016756128952	0.0029203889459877732
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa|s__Formosa_sp	2|976|117743|200644|49546|225842|2018467	0	0	0.01556507140472849	0	0	0	0	0	0	0	0.00372827867708256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa|s__Formosa_sp_Hel1_33_131	2|976|117743|200644|49546|225842|1336794	0.0002773489200065828	0	0	0.0033538674445043122	0.011289208217090434	0.0013097031474454475	0.000532256154834951	0.046909652221943335	0	0	0	0	0.002641703728642498	0.003506495427609432	0	0	0.011742171777436259	0.0008515785226950222	0.00020707688005548082	0.0009853959504108713	0.001390052284175993	0.001787458933927234	0.1120427403851914	0	0.0005489197020585897	0.0013769661346981431	0	0.006130496554089074	0.0005643984101293513	0	0	0	0.00014008160058357903	0.0004981584543773432	0.002971013221473333	0.016869080216529005	0.003336840225917715	0.02260020473485023	0.001471349058884008	0.000126016756128952	0.0029203889459877732
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gaetbulibacter	2|976|117743|200644|49546|311207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3661534550826146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gaetbulibacter|s__Gaetbulibacter_sp_5U11	2|976|117743|200644|49546|311207|1889780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3661534550826146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gillisia	2|976|117743|200644|49546|244698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.767313976894327e-05	0	0	0	0	0	0	0	0	0	0	0.0005997911535525011	0.00016855377645763828	0	0.00011998737685271909	0	0	0	0.0003356999558869795	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gillisia|s__Gillisia_sp_Hel1_33_143	2|976|117743|200644|49546|244698|1336796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.767313976894327e-05	0	0	0	0	0	0	0	0	0	0	0.0005997911535525011	0.00016855377645763828	0	0.00011998737685271909	0	0	0	0.0003356999558869795	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Joostella	2|976|117743|200644|49546|453850	0.001983029488690948	0	0	0	0	0	0	0	0.0009072149728435868	3.551233118524554e-05	0	0	0	0	0	0	0	0	0	0.0004480361443594753	0.00048179071047480606	0	0	0.00036620163747711653	0	0	0.0034546600148919328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Joostella|s__Joostella_marina	2|976|117743|200644|49546|453850|453852	0.001983029488690948	0	0	0	0	0	0	0	0.0009072149728435868	3.551233118524554e-05	0	0	0	0	0	0	0	0	0	0.0004480361443594753	0.00048179071047480606	0	0	0.00036620163747711653	0	0	0.0034546600148919328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella	2|976|117743|200644|49546|283735	0.0007907654984972691	0	0	0	0	0	0	0	0.000300190532158496	0.0002520549645985334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013920322473545422	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_sp	2|976|117743|200644|49546|283735|1977054	0.0007907654984972691	0	0	0	0	0	0	0	0.000300190532158496	0.0002520549645985334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013920322473545422	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter	2|976|117743|200644|49546|252356	0.0013359839377163835	0	0	0	0.0007683048781639321	0	1.4178169711226196e-05	0	0	0	0	0	0	6.0041803696821764e-05	0.0006313365792799009	0.0016083616774943135	0	0	0	0	0.0006062603667837629	0.000232025103283499	0	0.00024191502112124664	0	0	0.003678564690470801	0	0	0	0.00029647639219366003	0.0002092603316943737	0	2.5109179501128116e-05	0	0	0	0	0.00029003571376562463	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_arcticus	2|976|117743|200644|49546|252356|561365	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0041803696821764e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029003571376562463	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_dokdonensis	2|976|117743|200644|49546|252356|320912	0.0013359839377163835	0	0	0	0.0007683048781639321	0	1.4178169711226196e-05	0	0	0	0	0	0	0	0.0006313365792799009	0.0016083616774943135	0	0	0	0	0.0006062603667837629	0.000232025103283499	0	0.00024191502112124664	0	0	0.003678564690470801	0	0	0	0.00029647639219366003	0.0002092603316943737	0	2.5109179501128116e-05	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Marinirhabdus	2|976|117743|200644|49546|1862153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001455644857201671	0	0	0	0	0	0	0.00019899248415433448	0	0	0	0.0006176591504034584	0.000731695216491471	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Marinirhabdus|s__Marinirhabdus_gelatinilytica	2|976|117743|200644|49546|1862153|1703343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001455644857201671	0	0	0	0	0	0	0.00019899248415433448	0	0	0	0.0006176591504034584	0.000731695216491471	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Mesonia	2|976|117743|200644|49546|232115	4.678542972547647e-05	0	0	0	0.0003539457725771286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004571733090475377	0.003170730428514336	0.0028489695381225537	0	0.00011517120763079008	0	0	0.003308847433247929	0	0	0	0.0006726969925554808	0.0003154246641962114	0	0	0	0	0	3.071412116461931e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Mesonia|s__Mesonia_algae	2|976|117743|200644|49546|232115|213248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003252637204535355	0	0	0	0	0	0	3.071412116461931e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Mesonia|s__Mesonia_sp	2|976|117743|200644|49546|232115|1960830	4.678542972547647e-05	0	0	0	0.0003539457725771286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004571733090475377	0.003170730428514336	0.0028489695381225537	0	0.00011517120763079008	0	0	0.003308847433247929	0	0	0	0.0003474332721019453	0.0003154246641962114	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muricauda	2|976|117743|200644|49546|111500	0	0	0	0	0	0	0	0	0	0.00021926799836471367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muricauda|s__Muricauda_sp	2|976|117743|200644|49546|111500|192149	0	0	0	0	0	0	0	0	0	0.00021926799836471367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Nonlabens	2|976|117743|200644|49546|363408	0	0	0	0	0	0	0	0	4.098625420318551e-05	0	0	0	0.0005695073843742809	5.111667071486176e-05	0	0	0	0	0	0	0	0	0	0.0002952599782688872	0.00025163850837881674	0.0001395516811344413	0	0	0	0	0	0	0	0	0	0	0	0.000694570213705163	0.0005059747123356517	0	0
