X.mOTUs2_clade	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.0019163282	0.0496373959	0.00759141	0.0067951685	0.0020670869	0.1351715056	0.03688381	0.0019487153	0.0099374299	0.0795822346	0.050942081	0.0167155649	0.0078199609	0.0204612909	0.0716146136	0.073623188	0.0349898983	0.0144267864	0.0076971928	0.0210417918	0.0215988517	0.02267696	0.0080459964	0.0134650872	0.0143339386	0.0048526552	0.0025156128	0.0558104156	0.0368599644	0.0032517413	0.0084782191	0.0088313292	0.0340865602	0.0206764868	0.0185618192	0.0168639346	0.0442597019	0.0124493107	0.0115977802	0.0287024583	0.0345129947	0.031960643	0.027836162	0.0296166838	0.0142988716	0.0139521511	0.132823011	0.1290989853	0.015606072	0.0154337079	0.0297854252	0.0295846264	0.0025365577	0.040627331	0.0404392095	0.0248449977	0.0249430209	0.0090462625	0.011521151	0.0053443777	0.013136828	0.0158857999
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	0.0007256445	0.0483620171	0.0065234559	0.0003752695	0.0018170801	0.1335761581	0.0363656196	0.0016766839	0.0006006961	0.0784713811	0.0488499419	0.0115038354	0.0069584599	0.0170712027	0.0705252696	0.0725422575	0.0331347427	0.0129705642	0.0072135543	0.0201499726	0.020600109	0.0216702112	0.0067570226	0.0131413239	0.0127945236	0.0038967691	0.0014521621	0.0553559819	0.0361285004	0.0029596471	0.007041508	0.0059045197	0.0334333863	0.0197356921	0.0173375533	0.01589308	0.0436536713	0.0122545749	0.0113684161	0.0283326978	0.0319610207	0.0297375809	0.0274952413	0.0291698439	0.0139617219	0.0134147229	0.1321127886	0.1286264828	0.0154494774	0.0151592385	0.0293247491	0.0292376211	0.0023821101	0.0391741415	0.039142918	0.024741792	0.0247191849	0.0083182827	0.0107241389	0.0041936384	0.0128278202	0.0153820207
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	0.0001013139	0	0	8.71846e-05	0.001461638	0	0	0	0.0004810413	0	0	0.0109151931	0.0068780157	3.40557e-05	0	0	0.0330359471	0.0128616066	0	0	0	0.021469643	0.0064759235	0	0	0.0016847798	0.0001386303	0	0	0	0.0067256657	0.0057102088	0	0	0	0.0157730592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	0.0001013139	0	0	8.71846e-05	0.001461638	0	0	0	0.0004810413	0	0	0.0109151931	0.0068780157	3.40557e-05	0	0	0.0330359471	0.0128616066	0	0	0	0.021469643	0.0064759235	0	0	0.0016847798	0.0001386303	0	0	0	0.0067256657	0.0057102088	0	0	0	0.0157730592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella species incertae sedis [ext_mOTU_v3_15371]	0	0	0	0	0.0002974349	0	0	0	7.02437e-05	0	0	0.0023215888	0.0042677874	0	0	0	0.0016854094	0.0001835844	0	0	0	0.0141606953	0.0008003707	0	0	0.0003161012	0	0	0	0	0.0025160209	0.0018363739	0	0	0	0.0019134008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella species incertae sedis [ext_mOTU_v3_15372]	4.58717e-05	0	0	0	0.0008209125	0	0	0	0.000228805	0	0	0.0063352151	0.0022836542	3.40557e-05	0	0	0.0242631605	0.0043203336	0	0	0	0.0061852896	0.0047664654	0	0	0.0011184532	6.33613e-05	0	0	0	0.0029956751	0.0029422028	0	0	0	0.0030763119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella species incertae sedis [ext_mOTU_v3_15398]	2.03171e-05	0	0	5.12665e-05	0	0	0	0	0	0	0	4.65163e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella species incertae sedis [ext_mOTU_v3_15401]	3.51252e-05	0	0	3.59182e-05	0.0003432906	0	0	0	0.0001819926	0	0	0.0022118729	0.0003265741	0	0	0	0.0070873772	0.0083576885	0	0	0	0.001123658	0.0009090874	0	0	0.0002502254	7.5269e-05	0	0	0	0.0012139697	0.0009316321	0	0	0	0.0104925175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.0006243306	0.0483620171	0.0065234559	0.0002880849	0.0003554421	0.1335761581	0.0363656196	0.0016766839	0.0001196548	0.0784713811	0.0488499419	0.0005886423	8.04442e-05	0.017037147	0.0705252696	0.0725422575	9.87956e-05	0.0001089576	0.0072135543	0.0201499726	0.020600109	0.0002005682	0.0002810991	0.0131413239	0.0127945236	0.0022119893	0.0013135318	0.0553559819	0.0361285004	0.0029596471	0.0003158423	0.0001943109	0.0334333863	0.0197356921	0.0173375533	0.0001200208	0.0436536713	0.0122545749	0.0113684161	0.0283326978	0.0319610207	0.0297375809	0.0274952413	0.0291698439	0.0139617219	0.0134147229	0.1321127886	0.1286264828	0.0154494774	0.0151592385	0.0293247491	0.0292376211	0.0023821101	0.0391741415	0.039142918	0.024741792	0.0247191849	0.0083182827	0.0107241389	0.0041936384	0.0128278202	0.0153820207
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.0006243306	0.0483620171	0.0065234559	0.0002880849	0.0003554421	0.1335761581	0.0363656196	0.0016766839	0.0001196548	0.0784713811	0.0488499419	0.0005886423	8.04442e-05	0.017037147	0.0705252696	0.0725422575	9.87956e-05	0.0001089576	0.0072135543	0.0201499726	0.020600109	0.0002005682	0.0002810991	0.0131413239	0.0127945236	0.0022119893	0.0013135318	0.0553559819	0.0361285004	0.0029596471	0.0003158423	0.0001943109	0.0334333863	0.0197356921	0.0173375533	0.0001200208	0.0436536713	0.0122545749	0.0113684161	0.0283326978	0.0319610207	0.0297375809	0.0274952413	0.0291698439	0.0139617219	0.0134147229	0.1321127886	0.1286264828	0.0154494774	0.0151592385	0.0293247491	0.0292376211	0.0023821101	0.0391741415	0.039142918	0.024741792	0.0247191849	0.0083182827	0.0107241389	0.0041936384	0.0128278202	0.0153820207
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.67983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis	0.0004047207	0.0052978065	0.0031976698	0.0001836476	0.0003200459	0.012107182	0.0086897481	0.001023324	7.4453e-05	0.009835151	0.0126921328	0.0003637225	6.46957e-05	0.0044949452	0.0063436905	0.0061095468	6.72409e-05	0.0001089576	0.0022646285	0.0038854368	0.0042301103	0.0001528193	0.0002283097	0.0103682363	0.0096294327	0.0014780957	0.0005981285	0.0322268392	0.0126238414	0.0010107434	0.0002314051	0.0001943109	0.0199738137	0.0038968584	0.0030661337	4.68052e-05	0.0404861016	0.0066345068	0.0064880646	0.0182066823	0.0228297831	0.0208230096	0.0264413527	0.0282993634	0.0087397346	0.0085479232	0.0127869303	0.0129849219	0.0040506505	0.004690099	0.0077615891	0.0087531308	0.0014150866	0.006585096	0.0059156106	0.0029993996	0.0035321608	0.0057142047	0.0083149051	0.00153281	0.0036507283	0.0093680178
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella phocaeensis	0	2.17168e-05	6.00946e-05	0	0	3.02193e-05	0	0	0	5.69303e-05	0.0001389546	2.64606e-05	0	0.0002860682	0.0002096464	0.0001483221	0	0	0.0001314229	0.0001698941	0.0001675422	0	0	3.0501e-05	0.0002009852	4.56574e-05	3.73659e-05	5.43314e-05	0.0001928404	1.75849e-05	0	0	4.41582e-05	8.715e-05	0.0001290066	0	0	0	0	0	0.000536629	0.0005153798	0	0	5.10264e-05	0	3.1665e-05	0	0	0	4.72681e-05	0.0002104847	0	0.0001666093	9.89178e-05	0.0002216771	0.0001930041	0.0002166411	0.0002358413	0.0001026598	4.91093e-05	9.11871e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella species incertae sedis [ext_mOTU_v3_15423]	0.0001171302	0.0423124362	0.0030900546	3.46966e-05	3.53962e-05	0.1202356865	0.0273179778	0.0002554875	4.52017e-05	0.0606531745	0.0346447804	6.2986e-05	0	0.0060188971	0.0621569975	0.0638340363	0	0	0.0044172025	0.0153618255	0.0154365414	0	5.27894e-05	0.0022955352	0.0025186699	0.0005652135	0.0003499782	0.0139493674	0.0212829757	0.0016821676	3.38937e-05	0	0.0116256724	0.0131180464	0.0114239545	2.45103e-05	0.0029540421	0.0048741349	0.004050133	0.0098457639	0.008028533	0.0077514907	0.0007601218	0.0005309816	0.0048992101	0.0044835926	0.1186465702	0.1150442608	0.0110961632	0.0101425009	0.0211227327	0.0197199199	0.0005568298	0.0321235804	0.0325209949	0.0206359616	0.020221402	0.0002490367	0.0002099159	0.0024478368	0.0085441959	0.0049483005
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella species incertae sedis [ext_mOTU_v3_16127]	0	0	0	0	0	0	0	0	0	0.0002074286	0.0001317625	0	0	0.000202466	0.0002209853	0.000328789	0	0	6.69178e-05	0.0001896486	0.0001507789	0	0	5.83128e-05	0.0001552195	0	0	0.0001662405	0.0002761635	0	0	0	9.72956e-05	0.0001541856	0.0001566458	0	0	0	0	0	0.0003335555	0.0003373395	0	0	0	0	5.00535e-05	0	0	0	6.34449e-05	0.0001035394	0	6.98279e-05	0.0001050491	0.0001338415	0.0002501433	0.0002284017	0.0001420389	0	8.03638e-05	0.0001743084
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella species incertae sedis [ext_mOTU_v3_16140]	0	0.0001411495	9.63075e-05	0	0	0.0004211988	0.0002235231	7.62432e-05	0	0.000228053	7.9736e-05	2.2712e-05	0	6.82695e-05	0.0001728975	0.0003702895	0	0	0	0.0002040729	0.0002324312	0	0	0.0001873306	0.0002201355	0	3.8668e-05	0.0002288974	0.0004251917	9.95135e-05	0	0	0.0001114445	9.76595e-05	0.000135994	0	0.0001921167	0.0007459332	0.0008302184	0.0002802517	0.0001074564	0.0002228935	0.0002937669	0.0003394989	0.0001358515	0.000268596	0.0003689173	0.0003101064	0.0001315848	0.0003266387	0.0001089138	0.0001777426	0.0001013978	0.0001569588	0.000405949	4.85425e-05	0	7.97937e-05	0	7.78789e-05	0	7.49432e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella species incertae sedis [ext_mOTU_v3_16142]	0	9.34174e-05	0	0	0	9.16405e-05	8.68953e-05	0	0	7.78793e-05	0.0002372512	0	0	0	5.0038e-05	0.0001977741	0	0	0	0	5.6003e-05	0	0	0.00015446	0	0	0	3.81319e-05	7.03117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.28818e-05	0	7.01992e-05	0	0	0	0	0	0	3.87317e-05	0	0	0	0	0	0	0	0.0001028387
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella species incertae sedis [ext_mOTU_v3_24609]	0.0001024797	0.0004954908	0	5.39397e-05	0	0.000690231	0	0.0003216293	0	0.0034791222	0.0004037272	5.12851e-05	0	0.0029489056	9.09632e-05	6.64031e-05	0	0	0.0002786137	0.0001613553	0.000138972	0	0	4.69479e-05	0	9.94195e-05	0.0001644102	0.008469165	0.00062874	8.79247e-05	5.05435e-05	0	0.0004614471	0.0002246444	0.0001985705	4.87053e-05	2.14108e-05	0	0	0	0	0	0	0	0	0	0	0	0.0001325727	0	4.86464e-05	0.0001289615	0.000262312	0	0	8.30915e-05	0.000118665	0.001017636	0.0008979863	0	0.0004762259	0.0001383136
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris	0	0	0	0	0	0	0	0	0	0.0001042732	8.35263e-05	0	0	0	0	0.0001237162	0	0	0	0.0001224585	0	0	0	0	0	0	0	0	0.0001149241	0	0	0	4.6861e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158453	0.0002871937	0	0	6.32403e-05	0	0	0	0	0.0002064113	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei	0	0	7.93294e-05	1.58011e-05	0	0	4.74753e-05	0	0	0.003829369	0.000438071	6.14761e-05	1.57485e-05	0.0030175954	0.0012800514	0.0013633804	3.15546e-05	0	5.47689e-05	5.52809e-05	0.0001877302	4.77489e-05	0	0	7.00809e-05	2.36032e-05	0.0001249811	0.000146211	0.000513512	6.17129e-05	0	0	0.0010726939	0.0021571477	0.0022272481	0	0	0	0	0	0.0001250637	8.74677e-05	0	0	4.30175e-05	0.000114611	0	0	3.85062e-05	0	0.0001089138	0.0001438421	4.64839e-05	3.33373e-05	9.63966e-05	0.0004128671	0.0004038096	0.0008125688	0.0009234516	3.24529e-05	2.7197e-05	0.0004841114
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	0.0011906837	0.0012753787	0.0010679541	0.006419899	0.0002500068	0.0015953474	0.0005181904	0.0002720314	0.0093367338	0.0011108534	0.0020921391	0.0052117295	0.000861501	0.0033900882	0.001089344	0.0010809305	0.0018551557	0.0014562223	0.0004836385	0.0008918192	0.0009987427	0.0010067488	0.0012889738	0.0003237633	0.001539415	0.0009558861	0.0010634507	0.0004544337	0.000731464	0.0002920943	0.0014367111	0.0029268095	0.0006531739	0.0009407948	0.001224266	0.0009708546	0.0006060306	0.0001947358	0.0002293641	0.0003697605	0.0025519741	0.0022230621	0.0003409207	0.00044684	0.0003371497	0.0005374282	0.0007102224	0.0004725025	0.0001565946	0.0002744693	0.000460676	0.0003470053	0.0001544475	0.0014531895	0.0012962915	0.0001032056	0.0002238361	0.0007279797	0.000797012	0.0011507393	0.0003090079	0.0005037792
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	0.0011906837	0.0012753787	0.0010679541	0.006419899	0.0002500068	0.0015953474	0.0005181904	0.0002720314	0.0093367338	0.0011108534	0.0020921391	0.0052117295	0.000861501	0.0033900882	0.001089344	0.0010809305	0.0018551557	0.0014562223	0.0004836385	0.0008918192	0.0009987427	0.0010067488	0.0012889738	0.0003237633	0.001539415	0.0009558861	0.0010634507	0.0004544337	0.000731464	0.0002920943	0.0014367111	0.0029268095	0.0006531739	0.0009407948	0.001224266	0.0009708546	0.0006060306	0.0001947358	0.0002293641	0.0003697605	0.0025519741	0.0022230621	0.0003409207	0.00044684	0.0003371497	0.0005374282	0.0007102224	0.0004725025	0.0001565946	0.0002744693	0.000460676	0.0003470053	0.0001544475	0.0014531895	0.0012962915	0.0001032056	0.0002238361	0.0007279797	0.000797012	0.0011507393	0.0003090079	0.0005037792
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	0.0002789629	0	0	0.0020783232	1.87365e-05	0	0	0	0.0010968654	0	0	0.0023332412	0.0003959606	4.7756e-05	0	0	0.0003737802	0.0006273501	0	0	0	0.0003294002	0.0002348439	0	0	0.0001515284	0	0	0	0	0.0003918832	0.0011141675	0	1.07344e-05	0	0.0002523379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia equolifaciens	0.0002789629	0	0	0.0020783232	1.87365e-05	0	0	0	0.0010968654	0	0	0.0023332412	0.0003959606	4.7756e-05	0	0	0.0003737802	0.0006273501	0	0	0	0.0003294002	0.0002348439	0	0	0.0001515284	0	0	0	0	0.0003918832	0.0011141675	0	1.07344e-05	0	0.0002523379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis	0.0009117208	0.0012753787	0.0010679541	0.0043415758	0.0002312703	0.0015953474	0.0005181904	0.0002720314	0.0082398684	0.0011108534	0.0020921391	0.0028784883	0.0004655404	0.0033423321	0.001089344	0.0010809305	0.0014813755	0.0008288722	0.0004836385	0.0008918192	0.0009987427	0.0006773486	0.0010541299	0.0003237633	0.001539415	0.0008043577	0.0010634507	0.0004544337	0.000731464	0.0002920943	0.0010448279	0.001812642	0.0006531739	0.0009300604	0.001224266	0.0007185167	0.0006060306	0.0001947358	0.0002293641	0.0003697605	0.0025519741	0.0022230621	0.0003409207	0.00044684	0.0003371497	0.0005374282	0.0007102224	0.0004725025	0.0001565946	0.0002744693	0.000460676	0.0003470053	0.0001544475	0.0014531895	0.0012962915	0.0001032056	0.0002238361	0.0007279797	0.000797012	0.0011507393	0.0003090079	0.0005037792
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_15396]	4.48551e-05	3.71772e-05	0.0007465587	8.35395e-05	0	0.0003272155	4.72123e-05	0.0001005529	0	5.21408e-05	0.0002928691	3.29702e-05	0	6.89369e-05	0.0002386372	0.0002398752	0	0	0	0	0	0	0	0	0.0001396728	0.0001013516	0.0002089714	0.0001000091	0.0004751639	0	0	0	0.0002880006	5.5243e-05	0.0001617161	0	0.0001834621	0.0001947358	0.0002293641	3.71911e-05	0.0002809893	0.0001919094	0	0	0	0	7.36598e-05	0	0	0	0.0001102567	0	3.58205e-05	0.0002145115	0.0002705776	0	0	0	0	0.0004614988	5.07248e-05	9.30396e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_15440]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25655e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_15441]	0.0004497972	0	0	0.0033052553	0.0001268607	0	0	0	0.0028193634	0	8.08622e-05	0.0014450255	0.0001069259	4.71115e-05	0	0	0.0009982404	0.0001869386	0	0	0	0.0003959462	0.0005215417	0	0	0.0002077024	0	0	0	0	0.0003709739	0.0007302341	0	3.77139e-05	0.0002252148	0.0003542399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_15442]	7.35368e-05	0	0	0.0004482879	9.3032e-06	0	0	0	0.0003214488	0	0	0.0002394022	5.59788e-05	0	0	0	0.000101156	6.72127e-05	0	0	0	9.59022e-05	0	0	0	4.44201e-05	0	0	0	0	0.0001127637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_15443]	5.0283e-05	0	0	0.0001894955	2.2706e-05	0	0	0	0.0001246542	0	0	0.0007538982	0.0001646178	2.59747e-05	0	0	0.0001936904	3.40572e-05	0	0	0	5.01367e-05	0.0002028407	0	0	0.0001801209	0	0	0	0	0.0003443704	0.0006456249	0	1.13307e-05	0	0.0002222851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_15444]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0046e-05	0	0	0	1.15682e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_15449]	5.2745e-05	0.0011930131	0.0002546847	4.96324e-05	0	0.001268132	9.50611e-05	4.66448e-05	0	0.0008241086	0.0014327854	5.32659e-05	0	0.0021117889	0.0007239047	0.0006908534	0	0	0	0.000690119	0.0007858656	0	0	0.0003015873	0.0013036478	9.21623e-05	5.24583e-05	0.0001606009	0.0001289698	8.78595e-05	0	0	0.0001278886	0.0005476914	0.0005039251	0	0.0003826779	0	0	0.0003019363	0.0020455094	0.0017304708	0.0001052693	0.0001566166	0.0001540765	0.0002622143	0.000471078	0.0003184595	8.01239e-05	0.0001541136	0.0002134461	0.0001628564	9.36071e-05	0.0011387356	0.0009183059	0.0001032056	0.0001304749	0.0001965161	0.0002584829	0.0004383923	0.0002220772	0.0003041519
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_16136]	0.0002047095	0	0	0.0001974613	3.57083e-05	0	0	6.86884e-05	0.004974402	0	0	0.0003397311	8.00717e-05	3.20525e-05	0	0	3.34172e-05	0.0003944407	0	0	0	3.13306e-05	0.0002069823	0	0	9.95808e-05	0.0007574096	0	0	0.0001225677	0.0001028758	0.0001893285	0	0	0	8.65576e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_17308]	0	0	0	0	0	0	0	0	0	0	0	1.4195e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_17849]	3.57942e-05	4.51884e-05	6.67107e-05	6.79039e-05	3.6692e-05	0	0.000375917	5.61453e-05	0	0.0002346041	0.0002856223	0	0	0.0010564676	0.0001268021	0.0001502019	0	0	0.0004836385	0.0002017002	0.0002128771	0	0	2.2176e-05	9.60943e-05	4.61718e-05	4.46114e-05	0.0001938237	0.0001273303	8.16671e-05	0	0	0.0002372847	0.0002780814	0.0003334099	0	3.98906e-05	0	0	3.06331e-05	0.0002254754	0.000300682	0.0002356514	0.0002902233	0.0001830732	0.0002752139	0.0001654846	0.0001540431	7.64707e-05	0.0001203557	0.0001369733	0.0001841489	2.50199e-05	9.99424e-05	0.0001074079	0	9.33611e-05	0.0005314636	0.0005385292	0.0002508482	1.81029e-05	0.0001065876
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_17850]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81029e-05	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [ext_mOTU_v3_17907]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8908e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthellaceae gen. incertae sedis|s__Eggerthellaceae species incertae sedis [meta_mOTU_v3_14494]	0	0	0	0	0	0	0	0	0	0	0	0	5.79463e-05	0	0	0	0.0001548715	6.47035e-05	0	0	0	9.24646e-05	0.0001227652	0	0	3.28477e-05	0	0	0	0	0.0001138442	0.0002474544	0	0	0	5.5434e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
