Taxa	reERR5004402	reERR5004403	reERR5004404	reERR5004405	reERR5004406	reERR5004407	reERR5004408	reERR5004409	reERR5004410	reERR5004787	reERR5004789	reERR5004790	reERR5004793	reERR5004796	reERR5004798	reERR5004799	reERR5004803	reERR5004804	reERR5004806	reERR5004807
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__halorientalis|s__halorientalis_sp._im1011	0.000338641080752691	0.000463885979477022	0.000816360684477616	0.00037735507301066	0.000553986207757922	0	0.00076370379678814	0	0	0.45228832701465	0.172783456600136	0.13540618844831	0.243522457894682	0.198771827055347	0.31184115082943	0.404611330938199	0.325544487688896	0.038043410839891	0.00707655366955911	0.0724812756704518
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__halosiccatus	0.000643418053430113	0.000463885979477022	0.000612270513358212	0	0.0010576100329924	0.00099570175466546	0.000833131414677971	0.00219957474888188	0.000526248023500132	0.310193826165308	0.181408938189525	0.141790999825321	0.246627951512893	0.207602473897486	0.256591033888998	0.30136442515874	0.245727955260886	0.0355623188285938	0.0112248782344731	0.105615573119801
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__halosiccatus|s__halosiccatus_urmianus	0.000643418053430113	0.000463885979477022	0.000612270513358212	0	0.0010576100329924	0.00099570175466546	0.000833131414677971	0.00219957474888188	0.000526248023500132	0.310193826165308	0.181408938189525	0.141790999825321	0.246627951512893	0.207602473897486	0.256591033888998	0.30136442515874	0.245727955260886	0.0355623188285938	0.0112248782344731	0.105615573119801
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__halosimplex	0.00248901194353228	0.00222002575892575	0.00234703696787315	0.00128300724823624	0.00377717868925856	0.0025888245621302	0.00319367042293222	0.00178060813004724	0.00224532490026723	1.00819767004576	0.55394759540741	0.38670272679633	0.754376158090328	0.638603858279636	0.82197259865366	0.962545227425437	0.759041852813198	0.113716717184457	0.0244019092053762	0.289234804818279
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__halosimplex|s__halosimplex_litoreum	0.000626485999392478	0.000695828969215532	0.000765338141697765	0.000452826087612791	0.000805798120375159	0.000796561403732368	0.000833131414677971	0.00178060813004724	0.000877080039166886	0.259975090857031	0.14690701183197	0.104084472259199	0.194352142273014	0.171676550409281	0.231508158713587	0.248193179148859	0.194280299617195	0.0289460734651345	0.00585645820929029	0.0731715735339799
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__halosimplex|s__halosimplex_pelagicum	0.000914330918032265	0.000894637246134256	0.000561247970578361	0.000830181160623451	0.0010576100329924	0.000716905263359131	0.000971986650457632	0	0.000491164821933456	0.32344279382959	0.189623682560372	0.11914298965781	0.229806527747585	0.206395801658187	0.270149344794625	0.312927350232806	0.237821874845584	0.0405245028511882	0.0090287064059892	0.0931902115762952
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__halosimplex|s__halosimplex_rubrum	0.0009312629720699	0.000629559543575958	0.000918405770037318	0	0.00186340815336756	0.00103552982485208	0.00124969712201696	0	0.000841996837600211	0.424777075958797	0.217279988608888	0.163234328600943	0.329958696934878	0.260476657474018	0.320315095145447	0.401424698043772	0.326881545406189	0.0438326255329179	0.0090287064059892	0.122182721844476
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__natronomonas	0.00187945799817743	0.0010271760974134	0.000816360684477616	0.00105659420442985	0.000906522885422054	0.00215071579007739	0.000902559032567801	0.00115215820179527	0.00122791205483364	0.680796442318926	0.484122268255216	0.495967329040652	0.891017877291595	0.435608678386745	0.49013293923843	0.650710437042149	0.731835634913484	0.144316851990456	0.0248899473894837	0.291995996272392
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__natronomonas|s__natronomonas_halophila	0.000304776972677422	0	0	0.000452826087612791	0	0	0	0	0.000350832015666754	0.177961542554817	0.110214486975523	0.107096175738921	0.359460886307879	0.0929686111641315	0.114567727152551	0.170075149908316	0.200326125817131	0.0388704415103234	0.00488038184107525	0.0545335312187209
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__natronomonas|s__natronomonas_moolapensis	0.000491029567091402	0	0	0	0	0.000398280701866184	0	0	0.000456081620366781	0.142173073459213	0.086528640706249	0.0701124570079328	0.127584029481486	0.0963692329294272	0.0993146273837205	0.133110208332954	0.135682291833193	0.026051466118621	0.00292822910464515	0.0517723397646084
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__natronomonas|s__natronomonas_pharaonis	0.000355573134790325	0.000331347128197873	0	0	0	0.000477936842239421	0	0	0	0.0972891474210735	0.0617474951875289	0.0540901944958107	0.0778961315901163	0.0561651078655284	0.0752486255262319	0.0927765405549111	0.0917337859951924	0.0111649140508376	0	0.0324439995858213
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__haloarculaceae|g__natronomonas|s__natronomonas_salina	0.000711146269580651	0.000695828969215532	0.000816360684477616	0.000566032609515989	0.000906522885422054	0.00123467017578517	0.000902559032567801	0.00115215820179527	0.00038591521723343	0.263369969483482	0.225494732979734	0.264427565519609	0.325818038777264	0.189996028951358	0.200324043630644	0.254566444937715	0.304093431267967	0.0682300303106741	0.0168373173517096	0.152555827839713
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae	0.00824591031632802	0.00304839357942043	0.00448998376462689	0.00486788044183751	0.00720182070085299	0.00955873684478842	0.00242996662614408	0	0.00578872825850145	2.4847097701193	1.75330027355099	1.99940970611797	2.71834208047369	1.83913303890531	2.12560419222973	2.44187126367293	2.51762154871977	0.514826592344177	0.105416247767225	1.49242398094778
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__haladaptatus	0.00113444762052151	0.000530155405116596	0	0.000490561594913857	0.0010576100329924	0.00123467017578517	0.00118026950412712	0	0.000806913636033535	0.206160981297118	0.175658617129933	0.228889464458887	0.221525211432357	0.170250483217383	0.185409901634454	0.200666825694823	0.242414377439767	0.0765003370149982	0.0114688973265268	0.191902806060815
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__haladaptatus|s__haladaptatus_pallidirubidus	0.000169320540376345	0	0	0	0	0	0	0	0.000350832015666754	0.0444395843823228	0.0327220650772049	0.047343978701233	0.0458060308686066	0.0315380244362098	0.0393191016263194	0.0465248402586453	0.0572609500667075	0.0219163127664589	0.00292822910464515	0.0414178718116867
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__haladaptatus|s__haladaptatus_sp._psr5	0.000457165459016132	0	0	0.000490561594913857	0	0.000597421052799276	0	0	0	0.0705961352680041	0.0629797068431559	0.074208373740355	0.074014264567353	0.0580299649626261	0.0599955257574011	0.0698327837150313	0.0815605207549144	0.0252244354481886	0.00292822910464515	0.0538432333551928
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__haladaptatus|s__haladaptatus_sp._psr8	0.000507961621129036	0.000530155405116596	0	0	0.0010576100329924	0.000637249122985894	0.00118026950412712	0	0.000456081620366781	0.0911225522464505	0.079819932803391	0.10721664387811	0.101446124861547	0.0805727963422474	0.0857563164780931	0.0841271084128929	0.103534773673915	0.0289460734651345	0.00536842002518277	0.0952611051668795
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halalkalicoccus	0.000474097513053767	0	0	0.000528297102214923	0	0.000398280701866184	0	0	0.000596414426633483	0.0804854465102598	0.0661286921853137	0.0637276456309218	0.085142283365941	0.0727294267868073	0.0593176102121198	0.0755687229250012	0.0863274221817875	0.0227433434368914	0.00536842002518277	0.055223829082249
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halalkalicoccus|s__halalkalicoccus_jeotgali	0.000474097513053767	0	0	0.000528297102214923	0	0.000398280701866184	0	0	0.000596414426633483	0.0804854465102598	0.0661286921853137	0.0637276456309218	0.085142283365941	0.0727294267868073	0.0593176102121198	0.0755687229250012	0.0863274221817875	0.0227433434368914	0.00536842002518277	0.055223829082249
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halanaeroarchaeum	0.000321709026715056	0	0	0.000415090580311726	0	0	0	0	0	0.0631398655313773	0.0387462109491589	0.0338515471120775	0.06728569506123	0.0713582083330591	0.0423697215800856	0.0686491772113867	0.0590049383936124	0.00537569935781069	0.00317224819669891	0.0331342974493494
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halanaeroarchaeum|s__halanaeroarchaeum_sulfurireducens	0.000321709026715056	0	0	0.000415090580311726	0	0	0	0	0	0.0631398655313773	0.0387462109491589	0.0338515471120775	0.06728569506123	0.0713582083330591	0.0423697215800856	0.0686491772113867	0.0590049383936124	0.00537569935781069	0.00317224819669891	0.0331342974493494
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halarchaeum	0.000406369296903229	0.000430751266657234	0.000612270513358212	0.000830181160623451	0.00110797241551584	0.000876217544105605	0.00124969712201696	0	0.000701664031333509	0.132920471296938	0.129929873465554	0.141309127268566	0.166920281978821	0.124067845695142	0.107110656154456	0.127374269122984	0.145041695854249	0.0343217728229451	0.00805263003777416	0.104234977392745
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halarchaeum|s__halarchaeum_sp._cba1220	0.000406369296903229	0.000430751266657234	0.000612270513358212	0.000830181160623451	0.00110797241551584	0.000876217544105605	0.00124969712201696	0	0.000701664031333509	0.132920471296938	0.129929873465554	0.141309127268566	0.166920281978821	0.124067845695142	0.107110656154456	0.127374269122984	0.145041695854249	0.0343217728229451	0.00805263003777416	0.104234977392745
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium	0.00384357626654304	0.00205435219482681	0.00326544273791046	0.00252827898917142	0.00493551348729785	0.0049785087733273	0	0	0.00266632331906733	1.31782523153993	0.881578983398002	1.01759437172854	1.41196443174643	0.925627305018221	1.17957304878958	1.30342390047508	1.34502193065321	0.253484900487535	0.04929185659486	0.754495564836227
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_hubeiense	0.000812738593806458	0.00106031081023319	0	0.000867916667924517	0.00110797241551584	0.00099570175466546	0	0	0.00108757924856694	0.192432449772595	0.116649370066019	0.12456405592131	0.196681262486672	0.130759391749433	0.186426774952376	0.192745766785816	0.174689497411631	0.0272920121242696	0.00585645820929029	0.0890484243951265
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_litoreum	0.000389437242865594	0.000397616553837447	0	0	0.000805798120375159	0.00099570175466546	0	0	0.00038591521723343	0.0978689590939072	0.0933742610152876	0.103000259006499	0.140782377358881	0.0775561157440012	0.147785588871338	0.0975109665694895	0.113301108304582	0.0202622514255941	0.00658851548545158	0.0731715735339799
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_noricense	0.000863534755919362	0	0.00183681154007464	0	0.00120869718056274	0.00103552982485208	0	0	0	0.162295789786948	0.10446416591593	0.0983020015781326	0.188917528441146	0.111397787182508	0.139311644555321	0.158148038217744	0.154808030484916	0.0248109201129724	0.0124449736947419	0.0828357436233735
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_salinarum	0	0	0	0	0	0	0	0	0	0.142205586263297	0.078040071523041	0.170823821369843	0.168731819922777	0.0821085610104454	0.0982977540657985	0.134749048107231	0.15986559663294	0.0669894843050255	0	0.116660338936251
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._bol4-2	0	0	0	0	0	0	0	0	0	0.262153448730668	0.101725917792315	0.0756539914106217	0.144664244381644	0.129607568248285	0.171512632956186	0.278875901589492	0.228055540214918	0	0	0.0476305525834398
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._dl1	0.000643418053430113	0	0	0.00109432971173091	0	0.00103552982485208	0	0	0	0.181180310159146	0.172372719381594	0.202868346394087	0.248439489456849	0.168934113501785	0.184393028316532	0.171076663103708	0.2216609163496	0.0529299629076744	0.0117129164185806	0.156697615020882
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._gai3-17	0.00055875778324194	0.000563290117936383	0.000714315598917914	0	0.000856160502898607	0.000836389473918987	0	0	0.000666580829766834	0.105745185883287	0.0991245820748801	0.104807281094333	0.135865345796714	0.089458291922536	0.108127529472378	0.102609579200574	0.12731114786405	0.0223298281016752	0.00488038184107525	0.0869775308045422
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._gn101	0	0	0	0	0	0	0	0	0	0.0432528670332521	0.0198522988962122	0.0131310271715888	0.0395950436321853	0.0217201003073723	0.0220322552216445	0.0380575014248801	0.033077645266961	0	0	0.0200186380423153
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._gsl-19	0	0	0	0	0	0	0	0	0	0.0155438297525537	0.00807783196466565	0.0060234069594444	0.0126807656076933	0.0122312686074344	0	0.0119271116905725	0.0140681725036987	0	0	0
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halobacterium|s__halobacterium_sp._xzyjt26	0.00055875778324194	0	0.000714315598917914	0.000528297102214923	0.000906522885422054	0	0	0	0.000456081620366781	0.11513596746292	0.0873501151433336	0.117817840126732	0.13457139012246	0.101579863053671	0.120668967060084	0.117268090514942	0.117893610898764	0.0376298955046748	0.00707655366955911	0.0793842543057329
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halodesulfurarchaeum	0.000253980810564518	0	0	0	0	0	0	0	0.000350832015666754	0.0583713209323719	0.0355972256070012	0.0295146941012776	0.0590043787460017	0.0665315193758652	0.0393191016263194	0.060819164956507	0.0440066387822311	0.00578921469302689	0	0.012425361543506
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halodesulfurarchaeum|s__halodesulfurarchaeum_formicicum	0.000253980810564518	0	0	0	0	0	0	0	0.000350832015666754	0.0583713209323719	0.0355972256070012	0.0295146941012776	0.0590043787460017	0.0665315193758652	0.0393191016263194	0.060819164956507	0.0440066387822311	0.00578921469302689	0	0.012425361543506
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halorussus	0.000524893675166671	0	0.000561247970578361	0	0	0.000438108772052802	0	0	0	0.181670711620748	0.139924479116751	0.20045898361031	0.294763102595157	0.123683904528092	0.14337913782701	0.178542488742081	0.200616790538282	0.0463137175442151	0.010248801866258	0.153936423566769
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halorussus|s__halorussus_halophilus	0.000287844918639787	0	0.000561247970578361	0	0	0	0	0	0	0.0845414188197549	0.0687300279027484	0.091435317644366	0.102222498266099	0.0561102591273785	0.06440197680173	0.0827614086009953	0.100511860573947	0.0264649814538372	0.00463636274902148	0.0759327649880924
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__halorussus|s__halorussus_sp._rc-68	0.000237048756526884	0	0	0	0	0.000438108772052802	0	0	0	0.0971265834006529	0.0711944512140023	0.108903197826755	0.192540604329058	0.067518796662564	0.0789771610252795	0.0957810801410859	0.100104929964335	0.0198487360903779	0.00536842002518277	0.0773133607151486
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__natranaeroarchaeum	0.000220116702489249	0	0	0	0	0	0	0	0	0.0576045606360545	0.0412106342604129	0.0260211180647998	0.0481351510822645	0.0399298813731491	0.0501657503508213	0.0573593920996997	0.0547612334648107	0.00744327603389172	0	0.0138059572705622
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__natranaeroarchaeum|s__natranaeroarchaeum_sulfidigenum	0.000220116702489249	0	0	0	0	0	0	0	0	0.0576045606360545	0.0412106342604129	0.0260211180647998	0.0481351510822645	0.0399298813731491	0.0501657503508213	0.0573593920996997	0.0547612334648107	0.00744327603389172	0	0.0138059572705622
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__salarchaeum	0.000998991188220438	0	0	0	0	0.00155329473727812	0	0	0.000596414426633483	0.386520343153139	0.244114820220319	0.25780181786422	0.36282517106094	0.244789918363138	0.317603432964321	0.369103135828861	0.340193989634896	0.0603732389415661	0.0170813364437634	0.170503572291444
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__salarchaeum|s__salarchaeum_japonicum	0.000711146269580651	0	0	0	0	0.00103552982485208	0	0	0	0.306075537647985	0.182367325032791	0.175642546937399	0.277165305425297	0.185827524851963	0.243371680756011	0.290074640047053	0.260726254872267	0.0421785641920531	0.0100047827742043	0.11320884961861
k__archaea|p__euryarchaeota|c__halobacteria|o__halobacteriales|f__halobacteriaceae|g__salarchaeum|s__salarchaeum_sp._jor-1	0.000270912864602153	0	0	0	0	0.000477936842239421	0	0	0.000596414426633483	0.0804420961048143	0.0616105827813482	0.0820388027876327	0.0856598656356428	0.0589623935111749	0.0742317522083099	0.0790284957818085	0.0794096018183985	0.0181946747495131	0.00707655366955911	0.0572947226728333
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales	0.0176939964693281	0.0112989370715475	0.0102045085559702	0.00890557972305157	0.0233681454908796	0.0219850947430134	0.00999757697613565	0.0102646821614488	0.0114371237107362	22.6002678621552	10.213117851461	6.34927327595034	7.83697193668934	6.86837838608685	13.020045962674	23.2526781373311	21.0465673949756	1.55481766041294	0.220837278308655	6.31415455769164
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae	0.00658656902063984	0.00453945565631085	0.00275521731011195	0.00373581522280553	0.00770544452608746	0.00740802105471102	0.0047210780165085	0.0018853497847559	0.00368373616450092	4.69596247328802	2.49741920114349	2.54790114384498	2.71627175139488	2.08710418408114	2.86521005213171	4.25643108041423	4.54082240676202	0.796430535626414	0.0783301285492577	3.33344838297725
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__halobellus	0.00103285529629571	0.00106031081023319	0.00122454102671642	0.00101885869712878	0.00196413291841445	0.0010753578950387	0.0020134009188051	0	0.00122791205483364	0.653301447665115	0.324756227460795	0.318035887458664	0.344451000486527	0.261354237284417	0.294215346652114	0.606461763136667	0.756367737378611	0.119505931877484	0.014397126431172	0.470092845062645
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__halobellus|s__halobellus_limi	0.00103285529629571	0.00106031081023319	0.00122454102671642	0.00101885869712878	0.00196413291841445	0.0010753578950387	0.0020134009188051	0	0.00122791205483364	0.653301447665115	0.324756227460795	0.318035887458664	0.344451000486527	0.261354237284417	0.294215346652114	0.606461763136667	0.756367737378611	0.119505931877484	0.014397126431172	0.470092845062645
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax	0.00152388486338711	0.000927771958954043	0	0.000943387682526649	0.00110797241551584	0.00131432631615841	0	0	0	0.514000338566666	0.443459283619526	0.570537107198574	0.332546608283387	0.264919405264162	0.379632705357567	0.494110191944556	0.801537035045445	0.167473710762564	0.0178133937199246	0.719290373796293
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax|s__haloferax_alexandrinus	0	0	0	0	0	0	0	0	0	0.126027756831103	0.0902252756731299	0.108903197826755	0.0657329482521247	0.0587429985585752	0.0905017252950627	0.125735429348707	0.168585538267464	0.0301866194707831	0	0.133227487660926
k__archaea|p__euryarchaeota|c__halobacteria|o__haloferacales|f__haloferacaceae|g__haloferax|s__haloferax_gibbonsii	0.00120217583667205	0.000927771958954043	0	0.000943387682526649	0.00110797241551584	0.00131432631615841	0	0	0	0.162599242625066	0.136912406180774	0.186725615742776	0.119302713166258	0.0865513088005897	0.121007924832724	0.153231518894912	0.249622862524307	0.054170508913323	0.00634449639339782	0.24505574155248
